,Unnamed: 0,producto,subtipo,tipo_comercial,mercado,month,semana,precio_max,precio_min,year,date_semana
5015,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Castellón,9,38,0.19,0.21,2018,2018-38
5016,33,01 Cítricos,Satsumas,Clausellina/Okitsu,Valencia,9,38,0.19,0.3,2018,2018-38
5017,34,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,9,38,0.19,0.25,2018,2018-38
5018,37,01 Cítricos,Satsumas,Satsuma Iwasaki,Alicante,9,38,0.21,0.0,2018,2018-38
5019,38,01 Cítricos,Satsumas,Satsuma Iwasaki,Valencia,9,38,0.21,0.28,2018,2018-38
5020,39,01 Cítricos,Satsumas,Satsuma Iwasaki,Lonja de Valencia,9,38,0.21,0.23,2018,2018-38
5156,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Alicante,9,37,0.24,0.26,2018,2018-37
5157,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Castellón,9,37,0.19,0.21,2018,2018-37
5158,33,01 Cítricos,Satsumas,Clausellina/Okitsu,Valencia,9,37,0.19,0.3,2018,2018-37
5159,34,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,9,37,0.21,0.3,2018,2018-37
5160,37,01 Cítricos,Satsumas,Satsuma Iwasaki,Alicante,9,37,0.24,0.0,2018,2018-37
5161,38,01 Cítricos,Satsumas,Satsuma Iwasaki,Valencia,9,37,0.21,0.28,2018,2018-37
5162,39,01 Cítricos,Satsumas,Satsuma Iwasaki,Lonja de Valencia,9,37,0.21,0.25,2018,2018-37
5301,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Alicante,9,36,0.24,0.26,2018,2018-36
5302,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Valencia,9,36,0.21,0.3,2018,2018-36
5303,33,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,9,36,0.21,0.3,2018,2018-36
5304,36,01 Cítricos,Satsumas,Satsuma Iwasaki,Alicante,9,36,0.24,0.0,2018,2018-36
5305,37,01 Cítricos,Satsumas,Satsuma Iwasaki,Castellón,9,36,0.24,0.0,2018,2018-36
5306,38,01 Cítricos,Satsumas,Satsuma Iwasaki,Valencia,9,36,0.21,0.28,2018,2018-36
5307,39,01 Cítricos,Satsumas,Satsuma Iwasaki,Lonja de Valencia,9,36,0.21,0.28,2018,2018-36
5445,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Alicante,8,35,0.24,0.28,2018,2018-35
5446,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Valencia,8,35,0.21,0.28,2018,2018-35
5447,33,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,8,35,0.21,0.3,2018,2018-35
5448,36,01 Cítricos,Satsumas,Satsuma Iwasaki,Alicante,8,35,0.24,0.26,2018,2018-35
5449,37,01 Cítricos,Satsumas,Satsuma Iwasaki,Valencia,8,35,0.21,0.28,2018,2018-35
5450,38,01 Cítricos,Satsumas,Satsuma Iwasaki,Lonja de Valencia,8,35,0.21,0.3,2018,2018-35
5586,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Valencia,8,34,0.17,0.25,2018,2018-34
5587,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,8,34,0.21,0.3,2018,2018-34
5588,35,01 Cítricos,Satsumas,Satsuma Iwasaki,Valencia,8,34,0.17,0.25,2018,2018-34
5589,36,01 Cítricos,Satsumas,Satsuma Iwasaki,Lonja de Valencia,8,34,0.21,0.3,2018,2018-34
5711,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Valencia,8,33,0.19,0.25,2018,2018-33
5712,34,01 Cítricos,Satsumas,Satsuma Iwasaki,Valencia,8,33,0.19,0.25,2018,2018-33
474,31,01 Cítricos,Satsumas,Satsuma Owari,Valencia,12,49,0.19,0.21,2019,2019-49
631,30,01 Cítricos,Satsumas,Satsuma Owari,Valencia,11,48,0.19,0.21,2019,2019-48
790,31,01 Cítricos,Satsumas,Satsuma Owari,Valencia,11,47,0.19,0.21,2019,2019-47
947,31,01 Cítricos,Satsumas,Satsuma Owari,Valencia,11,45,0.19,0.21,2019,2019-45
948,32,01 Cítricos,Satsumas,Satsuma Owari,Lonja de Valencia,11,45,0.17,0.3,2019,2019-45
1090,31,01 Cítricos,Satsumas,Satsuma Owari,Alicante,10,44,0.19,0.24,2019,2019-44
1091,32,01 Cítricos,Satsumas,Satsuma Owari,Valencia,10,44,0.17,0.22,2019,2019-44
1092,33,01 Cítricos,Satsumas,Satsuma Owari,Lonja de Valencia,10,44,0.17,0.21,2019,2019-44
1233,31,01 Cítricos,Satsumas,Satsuma Owari,Alicante,10,43,0.19,0.21,2019,2019-43
1234,32,01 Cítricos,Satsumas,Satsuma Owari,Valencia,10,43,0.17,0.22,2019,2019-43
1235,33,01 Cítricos,Satsumas,Satsuma Owari,Lonja de Valencia,10,43,0.17,0.21,2019,2019-43
1376,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Valencia,10,42,0.15,0.2,2019,2019-42
1377,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,10,42,0.17,0.23,2019,2019-42
1378,35,01 Cítricos,Satsumas,Satsuma Owari,Alicante,10,42,0.19,0.21,2019,2019-42
1379,36,01 Cítricos,Satsumas,Satsuma Owari,Valencia,10,42,0.19,0.21,2019,2019-42
1380,37,01 Cítricos,Satsumas,Satsuma Owari,Lonja de Valencia,10,42,0.17,0.21,2019,2019-42
1520,31,01 Cítricos,Satsumas,Satsuma Owari,Valencia,10,41,0.19,0.21,2019,2019-41
1521,32,01 Cítricos,Satsumas,Satsuma Owari,Lonja de Valencia,10,41,0.17,0.23,2019,2019-41
1659,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Alicante,10,40,0.16,0.0,2019,2019-40
1660,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,10,40,0.17,0.23,2019,2019-40
1661,35,01 Cítricos,Satsumas,Satsuma Owari,Alicante,10,40,0.16,0.21,2019,2019-40
1662,36,01 Cítricos,Satsumas,Satsuma Owari,Valencia,10,40,0.17,0.21,2019,2019-40
1663,37,01 Cítricos,Satsumas,Satsuma Owari,Lonja de Valencia,10,40,0.17,0.19,2019,2019-40
1803,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Alicante,10,40,0.16,0.0,2019,2019-40
1804,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,10,40,0.17,0.23,2019,2019-40
1805,35,01 Cítricos,Satsumas,Satsuma Owari,Alicante,10,40,0.16,0.21,2019,2019-40
1806,36,01 Cítricos,Satsumas,Satsuma Owari,Valencia,10,40,0.17,0.21,2019,2019-40
1807,37,01 Cítricos,Satsumas,Satsuma Owari,Lonja de Valencia,10,40,0.17,0.19,2019,2019-40
1945,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Alicante,9,39,0.19,0.0,2019,2019-39
1946,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,9,39,0.17,0.23,2019,2019-39
1947,35,01 Cítricos,Satsumas,Satsuma Owari,Alicante,9,39,0.19,0.21,2019,2019-39
1948,36,01 Cítricos,Satsumas,Satsuma Owari,Valencia,9,39,0.17,0.22,2019,2019-39
1949,37,01 Cítricos,Satsumas,Satsuma Owari,Lonja de Valencia,9,39,0.17,0.21,2019,2019-39
2078,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Alicante,9,37,0.19,0.2,2019,2019-37
2079,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Valencia,9,37,0.17,0.28,2019,2019-37
2080,33,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,9,37,0.21,0.3,2019,2019-37
2081,36,01 Cítricos,Satsumas,Satsuma Iwasaki,Alicante,9,37,0.19,0.0,2019,2019-37
2082,37,01 Cítricos,Satsumas,Satsuma Iwasaki,Castellón,9,37,0.19,0.21,2019,2019-37
2083,38,01 Cítricos,Satsumas,Satsuma Iwasaki,Valencia,9,37,0.18,0.28,2019,2019-37
2084,39,01 Cítricos,Satsumas,Satsuma Iwasaki,Lonja de Valencia,9,37,0.17,0.25,2019,2019-37
2085,42,01 Cítricos,Satsumas,Satsuma Owari,Alicante,9,37,0.16,0.19,2019,2019-37
2086,43,01 Cítricos,Satsumas,Satsuma Owari,Lonja de Valencia,9,37,0.17,0.21,2019,2019-37
2218,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Alicante,9,36,0.24,0.0,2019,2019-36
2219,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Valencia,9,36,0.17,0.3,2019,2019-36
2220,33,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,9,36,0.21,0.3,2019,2019-36
2221,36,01 Cítricos,Satsumas,Satsuma Iwasaki,Castellón,9,36,0.19,0.21,2019,2019-36
2222,37,01 Cítricos,Satsumas,Satsuma Iwasaki,Valencia,9,36,0.19,0.3,2019,2019-36
2223,38,01 Cítricos,Satsumas,Satsuma Iwasaki,Lonja de Valencia,9,36,0.17,0.25,2019,2019-36
2224,41,01 Cítricos,Satsumas,Satsuma Owari,Alicante,9,36,0.19,0.21,2019,2019-36
2225,42,01 Cítricos,Satsumas,Satsuma Owari,Lonja de Valencia,9,36,0.17,0.21,2019,2019-36
2359,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Alicante,8,35,0.19,0.26,2019,2019-35
2360,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Valencia,8,35,0.21,0.3,2019,2019-35
2361,33,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,8,35,0.21,0.25,2019,2019-35
2362,36,01 Cítricos,Satsumas,Satsuma Iwasaki,Alicante,8,35,0.26,0.0,2019,2019-35
2363,37,01 Cítricos,Satsumas,Satsuma Iwasaki,Valencia,8,35,0.21,0.3,2019,2019-35
2364,38,01 Cítricos,Satsumas,Satsuma Iwasaki,Lonja de Valencia,8,35,0.17,0.25,2019,2019-35
2497,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Alicante,8,34,0.21,0.26,2019,2019-34
2498,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Valencia,8,34,0.21,0.3,2019,2019-34
2499,33,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,8,34,0.21,0.25,2019,2019-34
2500,36,01 Cítricos,Satsumas,Satsuma Iwasaki,Valencia,8,34,0.23,0.3,2019,2019-34
2501,37,01 Cítricos,Satsumas,Satsuma Iwasaki,Lonja de Valencia,8,34,0.17,0.25,2019,2019-34
2637,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Valencia,8,33,0.28,0.3,2019,2019-33
2638,34,01 Cítricos,Satsumas,Satsuma Iwasaki,Valencia,8,33,0.3,0.0,2019,2019-33
859,31,01 Cítricos,Satsumas,Satsuma Owari,Valencia,11,46,0.17,0.21,2020,2020-46
1000,31,01 Cítricos,Satsumas,Satsuma Owari,Valencia,11,45,0.19,0.25,2020,2020-45
1132,31,01 Cítricos,Satsumas,Satsuma Owari,Valencia,10,44,0.19,0.25,2020,2020-44
1266,29,01 Cítricos,Satsumas,Satsuma Owari,Valencia,10,43,0.19,0.25,2020,2020-43
1399,29,01 Cítricos,Satsumas,Satsuma Owari,Valencia,10,42,0.19,0.25,2020,2020-42
1538,31,01 Cítricos,Satsumas,Satsuma Owari,Valencia,10,41,0.19,0.25,2020,2020-41
1539,32,01 Cítricos,Satsumas,Satsuma Owari,Lonja de Valencia,10,41,0.19,0.28,2020,2020-41
1676,31,01 Cítricos,Satsumas,Satsuma Owari,Valencia,9,40,0.19,0.25,2020,2020-40
1677,32,01 Cítricos,Satsumas,Satsuma Owari,Lonja de Valencia,9,40,0.19,0.28,2020,2020-40
1814,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Valencia,9,39,0.19,0.3,2020,2020-39
1815,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,9,39,0.17,0.28,2020,2020-39
1816,35,01 Cítricos,Satsumas,Satsuma Owari,Valencia,9,39,0.19,0.25,2020,2020-39
1817,36,01 Cítricos,Satsumas,Satsuma Owari,Lonja de Valencia,9,39,0.19,0.28,2020,2020-39
1952,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Valencia,9,38,0.19,0.3,2020,2020-38
1953,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,9,38,0.17,0.28,2020,2020-38
1954,34,01 Cítricos,Satsumas,Satsuma Owari,Valencia,9,38,0.19,0.25,2020,2020-38
1955,35,01 Cítricos,Satsumas,Satsuma Owari,Lonja de Valencia,9,38,0.19,0.25,2020,2020-38
2090,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Valencia,9,37,0.19,0.28,2020,2020-37
2091,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,9,37,0.17,0.28,2020,2020-37
2092,35,01 Cítricos,Satsumas,Satsuma Owari,Valencia,9,37,0.19,0.23,2020,2020-37
2093,36,01 Cítricos,Satsumas,Satsuma Owari,Lonja de Valencia,9,37,0.19,0.25,2020,2020-37
2225,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Valencia,9,36,0.21,0.28,2020,2020-36
2226,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,9,36,0.17,0.28,2020,2020-36
2227,35,01 Cítricos,Satsumas,Satsuma Iwasaki,Valencia,9,36,0.28,0.3,2020,2020-36
2228,36,01 Cítricos,Satsumas,Satsuma Iwasaki,Lonja de Valencia,9,36,0.17,0.28,2020,2020-36
2474,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Valencia,8,34,0.25,0.28,2020,2020-34
2475,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,8,34,0.17,0.28,2020,2020-34
2476,35,01 Cítricos,Satsumas,Satsuma Owari,Alicante,8,34,0.26,0.0,2020,2020-34
2477,36,01 Cítricos,Satsumas,Satsuma Owari,Lonja de Valencia,8,34,0.19,0.25,2020,2020-34
2617,30,01 Cítricos,Satsumas,Clausellina/Okitsu,Alicante,8,33,0.26,0.31,2020,2020-33
2747,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Alicante,8,32,0.26,0.31,2020,2020-32
2748,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,8,32,0.17,0.28,2020,2020-32
2889,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Alicante,7,31,0.26,0.31,2020,2020-31
3024,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Alicante,7,30,0.26,0.31,2020,2020-30
3158,30,01 Cítricos,Satsumas,Satsuma Owari,Alicante,7,29,0.24,0.28,2020,2020-29
3159,31,01 Cítricos,Satsumas,Satsuma Owari,Lonja de Valencia,7,29,0.19,0.25,2020,2020-29
3299,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Alicante,7,28,0.31,0.33,2020,2020-28
3300,34,01 Cítricos,Satsumas,Satsuma Iwasaki,Alicante,7,28,0.28,0.35,2020,2020-28
3301,37,01 Cítricos,Satsumas,Satsuma Owari,Alicante,7,28,0.24,0.28,2020,2020-28
3432,30,01 Cítricos,Satsumas,Clausellina/Okitsu,Alicante,6,27,0.28,0.33,2020,2020-27
3433,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,6,27,0.17,0.25,2020,2020-27
3434,34,01 Cítricos,Satsumas,Satsuma Owari,Alicante,6,27,0.24,0.28,2020,2020-27
3435,35,01 Cítricos,Satsumas,Satsuma Owari,Lonja de Valencia,6,27,0.19,0.25,2020,2020-27
3572,30,01 Cítricos,Satsumas,Clausellina/Okitsu,Alicante,6,26,0.28,0.33,2020,2020-26
3573,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Valencia,6,26,0.19,0.21,2020,2020-26
3574,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,6,26,0.17,0.25,2020,2020-26
3575,35,01 Cítricos,Satsumas,Satsuma Owari,Alicante,6,26,0.24,0.28,2020,2020-26
3576,36,01 Cítricos,Satsumas,Satsuma Owari,Lonja de Valencia,6,26,0.19,0.25,2020,2020-26
3712,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Alicante,6,25,0.26,0.38,2020,2020-25
3713,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,6,25,0.17,0.25,2020,2020-25
3714,35,01 Cítricos,Satsumas,Satsuma Iwasaki,Alicante,6,25,0.31,0.0,2020,2020-25
3715,38,01 Cítricos,Satsumas,Satsuma Owari,Alicante,6,25,0.24,0.33,2020,2020-25
3849,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Alicante,6,24,0.28,0.33,2020,2020-24
3850,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,6,24,0.17,0.24,2020,2020-24
3851,34,01 Cítricos,Satsumas,Satsuma Iwasaki,Alicante,6,24,,,2020,2020-24
3852,36,01 Cítricos,Satsumas,Satsuma Owari,Alicante,6,24,,,2020,2020-24
3987,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Alicante,6,23,0.28,0.33,2020,2020-23
3988,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,6,23,0.17,0.23,2020,2020-23
3989,34,01 Cítricos,Satsumas,Satsuma Iwasaki,Alicante,6,23,0.28,0.33,2020,2020-23
865,31,01 Cítricos,Satsumas,Satsuma Owari,Alicante,11,46,0.15,0.16,2021,2021-46
866,32,01 Cítricos,Satsumas,Satsuma Owari,Valencia,11,46,0.17,0.19,2021,2021-46
867,33,01 Cítricos,Satsumas,Satsuma Owari,Lonja de Valencia,11,46,0.13,0.21,2021,2021-46
1001,31,01 Cítricos,Satsumas,Satsuma Owari,Alicante,11,45,0.16,0.0,2021,2021-45
1002,32,01 Cítricos,Satsumas,Satsuma Owari,Valencia,11,45,0.17,0.19,2021,2021-45
1003,33,01 Cítricos,Satsumas,Satsuma Owari,Lonja de Valencia,11,45,0.15,0.21,2021,2021-45
1134,31,01 Cítricos,Satsumas,Satsuma Owari,Alicante,10,44,0.16,0.0,2021,2021-44
1135,32,01 Cítricos,Satsumas,Satsuma Owari,Valencia,10,44,0.17,0.19,2021,2021-44
1136,33,01 Cítricos,Satsumas,Satsuma Owari,Lonja de Valencia,10,44,0.15,0.21,2021,2021-44
1271,31,01 Cítricos,Satsumas,Satsuma Owari,Alicante,10,43,0.19,0.0,2021,2021-43
1272,32,01 Cítricos,Satsumas,Satsuma Owari,Valencia,10,43,0.17,0.19,2021,2021-43
1273,33,01 Cítricos,Satsumas,Satsuma Owari,Lonja de Valencia,10,43,0.15,0.21,2021,2021-43
1413,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Valencia,10,42,0.15,0.21,2021,2021-42
1414,35,01 Cítricos,Satsumas,Satsuma Owari,Valencia,10,42,0.17,0.19,2021,2021-42
1415,36,01 Cítricos,Satsumas,Satsuma Owari,Lonja de Valencia,10,42,0.15,0.21,2021,2021-42
1557,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Valencia,10,41,0.15,0.21,2021,2021-41
1558,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,10,41,0.17,0.25,2021,2021-41
1689,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Valencia,9,40,0.15,0.23,2021,2021-40
1690,33,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,9,40,0.17,0.25,2021,2021-40
1821,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Alicante,9,39,,,2021,2021-39
1822,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Valencia,9,39,0.17,0.25,2021,2021-39
1823,33,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,9,39,0.21,0.25,2021,2021-39
1824,36,01 Cítricos,Satsumas,Satsuma Iwasaki,Valencia,9,39,0.19,0.25,2021,2021-39
1825,37,01 Cítricos,Satsumas,Satsuma Iwasaki,Lonja de Valencia,9,39,0.19,0.28,2021,2021-39
1960,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Alicante,9,38,0.24,0.0,2021,2021-38
1961,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Valencia,9,38,0.17,0.25,2021,2021-38
1962,33,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,9,38,0.21,0.25,2021,2021-38
1963,36,01 Cítricos,Satsumas,Satsuma Iwasaki,Valencia,9,38,0.19,0.28,2021,2021-38
1964,37,01 Cítricos,Satsumas,Satsuma Iwasaki,Lonja de Valencia,9,38,0.19,0.28,2021,2021-38
2098,31,01 Cítricos,Satsumas,Clausellina/Okitsu,Alicante,9,37,0.24,0.0,2021,2021-37
2099,32,01 Cítricos,Satsumas,Clausellina/Okitsu,Valencia,9,37,0.17,0.25,2021,2021-37
2100,33,01 Cítricos,Satsumas,Clausellina/Okitsu,Lonja de Valencia,9,37,0.21,0.25,2021,2021-37
2101,36,01 Cítricos,Satsumas,Satsuma Iwasaki,Valencia,9,37,0.21,0.28,2021,2021-37
2102,37,01 Cítricos,Satsumas,Satsuma Iwasaki,Lonja de Valencia,9,37,0.21,0.28,2021,2021-37
2236,28,01 Cítricos,Satsumas,Clausellina/Okitsu,Alicante,8,35,0.24,0.0,2021,2021-35
2237,29,01 Cítricos,Satsumas,Clausellina/Okitsu,Valencia,8,35,0.24,0.26,2021,2021-35
2238,32,01 Cítricos,Satsumas,Satsuma Iwasaki,Alicante,8,35,0.24,0.33,2021,2021-35
2239,33,01 Cítricos,Satsumas,Satsuma Iwasaki,Valencia,8,35,0.24,0.29,2021,2021-35
6,7,01 Cítricos,Otras Mandarinas,Mandarina Clemenvilla,Alicante,12,51,0.4,0.28,2017,2017-51
7,8,01 Cítricos,Otras Mandarinas,Mandarina Clemenvilla,Castellón,12,51,0.37,0.23,2017,2017-51
8,9,01 Cítricos,Otras Mandarinas,Mandarina Clemenvilla,Valencia,12,51,0.3,0.21,2017,2017-51
9,10,01 Cítricos,Otras Mandarinas,Mandarina Nadorcott,Alicante,12,51,0.8,0.7,2017,2017-51
10,11,01 Cítricos,Otras Mandarinas,Mandarina Nadorcott,Valencia,12,51,0.7,0.51,2017,2017-51
11,12,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Alicante,12,51,0.23,0.23,2017,2017-51
12,13,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Castellón,12,51,0.27,0.19,2017,2017-51
13,14,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Valencia,12,51,0.25,0.21,2017,2017-51
161,163,01 Cítricos,Otras Mandarinas,Mandarina Clemenvilla,Alicante,12,50,0.4,0.3,2017,2017-50
162,164,01 Cítricos,Otras Mandarinas,Mandarina Clemenvilla,Castellón,12,50,0.33,0.23,2017,2017-50
163,165,01 Cítricos,Otras Mandarinas,Mandarina Clemenvilla,Valencia,12,50,0.3,0.23,2017,2017-50
164,166,01 Cítricos,Otras Mandarinas,Mandarina Nadorcott,Alicante,12,50,0.8,0.7,2017,2017-50
165,167,01 Cítricos,Otras Mandarinas,Mandarina Nadorcott,Valencia,12,50,0.7,0.51,2017,2017-50
166,168,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Alicante,12,50,0.23,0.23,2017,2017-50
167,169,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Castellón,12,50,0.27,0.19,2017,2017-50
168,170,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Valencia,12,50,0.25,0.21,2017,2017-50
314,317,01 Cítricos,Otras Mandarinas,Mandarina Clemenvilla,Castellón,12,49,0.3,0.23,2017,2017-49
315,318,01 Cítricos,Otras Mandarinas,Mandarina Clemenvilla,Valencia,12,49,0.32,0.23,2017,2017-49
316,319,01 Cítricos,Otras Mandarinas,Mandarina Nadorcott,Valencia,12,49,0.7,0.56,2017,2017-49
317,320,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Alicante,12,49,0.23,0.23,2017,2017-49
318,321,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Castellón,12,49,0.27,0.19,2017,2017-49
319,322,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Valencia,12,49,0.23,0.19,2017,2017-49
457,461,01 Cítricos,Otras Mandarinas,Mandarina Clemenvilla,Castellón,11,48,0.28,0.24,2017,2017-48
458,462,01 Cítricos,Otras Mandarinas,Mandarina Clemenvilla,Valencia,11,48,0.32,0.23,2017,2017-48
459,463,01 Cítricos,Otras Mandarinas,Mandarina Nadorcott,Alicante,11,48,0.78,0.78,2017,2017-48
460,464,01 Cítricos,Otras Mandarinas,Mandarina Nadorcott,Valencia,11,48,0.7,0.56,2017,2017-48
461,465,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Alicante,11,48,0.26,0.23,2017,2017-48
462,466,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Castellón,11,48,0.27,0.19,2017,2017-48
463,467,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Valencia,11,48,0.23,0.19,2017,2017-48
615,620,01 Cítricos,Otras Mandarinas,Mandarina Clemenvilla,Alicante,11,47,0.33,0.27,2017,2017-47
616,621,01 Cítricos,Otras Mandarinas,Mandarina Clemenvilla,Castellón,11,47,0.28,0.24,2017,2017-47
617,622,01 Cítricos,Otras Mandarinas,Mandarina Clemenvilla,Valencia,11,47,0.27,0.23,2017,2017-47
618,623,01 Cítricos,Otras Mandarinas,Mandarina Nadorcott,Alicante,11,47,0.78,0.7,2017,2017-47
619,624,01 Cítricos,Otras Mandarinas,Mandarina Nadorcott,Valencia,11,47,0.67,0.56,2017,2017-47
620,625,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Alicante,11,47,0.26,0.23,2017,2017-47
621,626,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Castellón,11,47,0.21,0.19,2017,2017-47
622,627,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Valencia,11,47,0.25,0.21,2017,2017-47
766,772,01 Cítricos,Otras Mandarinas,Mandarina Clemenvilla,Alicante,11,46,0.28,0.26,2017,2017-46
767,773,01 Cítricos,Otras Mandarinas,Mandarina Clemenvilla,Castellón,11,46,0.27,0.27,2017,2017-46
768,774,01 Cítricos,Otras Mandarinas,Mandarina Clemenvilla,Valencia,11,46,0.3,0.23,2017,2017-46
769,775,01 Cítricos,Otras Mandarinas,Mandarina Nadorcott,Alicante,11,46,0.74,0.74,2017,2017-46
770,776,01 Cítricos,Otras Mandarinas,Mandarina Nadorcott,Valencia,11,46,0.63,0.55,2017,2017-46
771,777,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Alicante,11,46,0.23,0.23,2017,2017-46
772,778,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Valencia,11,46,0.25,0.19,2017,2017-46
911,918,01 Cítricos,Otras Mandarinas,Mandarina Clemenvilla,Alicante,11,45,0.29,0.26,2017,2017-45
912,919,01 Cítricos,Otras Mandarinas,Mandarina Clemenvilla,Castellón,11,45,0.25,0.25,2017,2017-45
913,920,01 Cítricos,Otras Mandarinas,Mandarina Clemenvilla,Valencia,11,45,0.3,0.23,2017,2017-45
914,921,01 Cítricos,Otras Mandarinas,Mandarina Nadorcott,Alicante,11,45,0.78,0.7,2017,2017-45
915,922,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Alicante,11,45,0.28,0.23,2017,2017-45
1064,1072,01 Cítricos,Otras Mandarinas,Mandarina Clemenvilla,Alicante,10,44,0.3,0.26,2017,2017-44
1065,1073,01 Cítricos,Otras Mandarinas,Mandarina Clemenvilla,Castellón,10,44,0.24,0.24,2017,2017-44
1066,1074,01 Cítricos,Otras Mandarinas,Mandarina Clemenvilla,Valencia,10,44,0.3,0.21,2017,2017-44
