,producto,subtipo,tipo_comercial,mercado,precio_max,precio_min,mes,semana
49,01 Cítricos,02- Clementinas,Clementina Clemenules,Lonja de Valencia,0.23,0.32,junio,Semana+26
52,01 Cítricos,02- Clementinas,Clementina Marisol,Alicante,0.33,0.38,junio,Semana+26
53,01 Cítricos,02- Clementinas,Clementina Marisol,Castellón,0.31,0.35,junio,Semana+26
54,01 Cítricos,02- Clementinas,Clementina Marisol,Valencia,0.25,0.36,junio,Semana+26
55,01 Cítricos,02- Clementinas,Clementina Marisol,Lonja de Valencia,0.23,0.36,junio,Semana+26
58,01 Cítricos,02- Clementinas,Clementina Oronules,Castellón,0.47,0.48,junio,Semana+26
59,01 Cítricos,02- Clementinas,Clementina Oronules,Lonja de Valencia,0.38,0.55,junio,Semana+26
61,01 Cítricos,03- Otras Mandarinas,Mandarina Clemenvilla,Alicante,0.26,0.33,junio,Semana+26
62,01 Cítricos,03- Otras Mandarinas,Mandarina Clemenvilla,Lonja de Valencia,0.25,0.34,junio,Semana+26
64,01 Cítricos,04- Naranjas,Naranja Navelina,Alicante,0.24,0.26,junio,Semana+26
65,01 Cítricos,04- Naranjas,Naranja Navelina,Valencia,0.17,0.25,junio,Semana+26
66,01 Cítricos,04- Naranjas,Naranja Navelina,Lonja de Valencia,0.19,0.25,junio,Semana+26
68,01 Cítricos,06- Limón Fino,Limón Fino Redrojo,Alicante,0.18,0.25,junio,Semana+26
70,01 Cítricos,07- Limón Verna,Limón Verna,Alicante,0.4,0.5,junio,Semana+26
73,02 Frutales,Ciruela,Ciruela Tipo Black,Valencia,0.43,0.45,junio,Semana+26
76,03 Hortalizas,Ajo Puerro,Ajo Puerro,Castellón,0.55,0.6,junio,Semana+26
78,03 Hortalizas,Berenjena,Berenjena Negra,Valencia,0.5,€/kg,junio,Semana+26
80,03 Hortalizas,Berenjena,Berenjena Rayada,Alicante,0.34,0.6,junio,Semana+26
81,03 Hortalizas,Berenjena,Berenjena Rayada,Castellón,0.64,0.68,junio,Semana+26
82,03 Hortalizas,Berenjena,Berenjena Rayada,Valencia,0.57,0.79,junio,Semana+26
84,03 Hortalizas,Calabacín,Calabacín,Alicante,0.24,0.43,junio,Semana+26
85,03 Hortalizas,Calabacín,Calabacín,Castellón,0.35,0.45,junio,Semana+26
86,03 Hortalizas,Calabacín,Calabacín,Valencia,0.35,0.53,junio,Semana+26
89,03 Hortalizas,Calabacín,Calabacín Blanco,Castellón,0.21,0.43,junio,Semana+26
91,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Alicante,0.26,0.52,junio,Semana+26
93,03 Hortalizas,Cebolla,Cebolla Babosa,Alicante,0.22,0.3,junio,Semana+26
94,03 Hortalizas,Cebolla,Cebolla Babosa,Castellón,0.23,0.3,junio,Semana+26
96,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Alicante,0.46,€/manojo 3 uds.,junio,Semana+26
98,03 Hortalizas,Col,Col Lombarda,Castellón,0.2,0.25,junio,Semana+26
100,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Alicante,0.08,0.18,junio,Semana+26
102,03 Hortalizas,Col Repollo,Col Repollo Hoja Rizada,Castellón,0.22,0.28,junio,Semana+26
104,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Castellón,0.4,1.06,junio,Semana+26
106,03 Hortalizas,Judía Blanca,Judía Blanca,Castellón,1.91,3.5,junio,Semana+26
108,03 Hortalizas,Judía Roja,Judía Roja,Castellón,2,2.55,junio,Semana+26
109,03 Hortalizas,Judía Roja,Judía Roja,Valencia,1.32,1.98,junio,Semana+26
111,03 Hortalizas,Judía Verde,Judías Verdes Boby,Alicante,1.72,2.15,junio,Semana+26
114,03 Hortalizas,Judía Verde,Judías Verdes Perona,Castellón,1.3,2.34,junio,Semana+26
116,03 Hortalizas,Lechuga,Lechuga Maravilla,Castellón,0.25,0.43,junio,Semana+26
119,03 Hortalizas,Lechuga,Lechuga Romana,Castellón,0.25,0.29,junio,Semana+26
122,03 Hortalizas,Lechuga,Lechuga Trocadero,Castellón,0.47,€/kg,junio,Semana+26
124,03 Hortalizas,Patata,Patata Blanca,Alicante,0.09,0.43,junio,Semana+26
125,03 Hortalizas,Patata,Patata Blanca,Castellón,0.12,0.34,junio,Semana+26
128,03 Hortalizas,Patata,Patata Roja,Castellón,0.12,0.25,junio,Semana+26
130,03 Hortalizas,Pepino,Pepino Blanco,Alicante,0.26,0.52,junio,Semana+26
131,03 Hortalizas,Pepino,Pepino Blanco,Castellón,0.55,0.68,junio,Semana+26
134,03 Hortalizas,Pepino,Pepino Negret,Castellón,0.4,0.68,junio,Semana+26
136,03 Hortalizas,Pimiento,Pimiento California Amarillo,Alicante,0.4,€/kg,junio,Semana+26
139,03 Hortalizas,Pimiento,Pimiento California Rojo,Alicante,0.55,0.71,junio,Semana+26
142,03 Hortalizas,Pimiento,Pimiento California Verde,Alicante,0.39,0.44,junio,Semana+26
145,03 Hortalizas,Pimiento,Pimiento Dulce Italia,Alicante,0.61,0.95,junio,Semana+26
146,03 Hortalizas,Pimiento,Pimiento Dulce Italia,Castellón,0.5,1.06,junio,Semana+26
147,03 Hortalizas,Pimiento,Pimiento Dulce Italia,Valencia,0.7,0.79,junio,Semana+26
150,03 Hortalizas,Pimiento,Pimiento Industria,Alicante,0.07,0.35,junio,Semana+26
153,03 Hortalizas,Pimiento,Pimiento Lamuyo Rojo,Alicante,0.25,0.86,junio,Semana+26
154,03 Hortalizas,Pimiento,Pimiento Lamuyo Rojo,Castellón,1.4,1.6,junio,Semana+26
155,03 Hortalizas,Pimiento,Pimiento Lamuyo Rojo,Valencia,1.06,€/kg,junio,Semana+26
158,03 Hortalizas,Pimiento,Pimiento Lamuyo Verde,Alicante,0.2,0.65,junio,Semana+26
159,03 Hortalizas,Pimiento,Pimiento Lamuyo Verde,Valencia,0.88,1.06,junio,Semana+26
161,03 Hortalizas,Sandía,Sandía sin pepitas,Alicante,0.05,0.2,junio,Semana+26
164,03 Hortalizas,Tomate,Tomate Acostillado,Alicante,0.77,1.85,junio,Semana+26
167,03 Hortalizas,Tomate,Tomate Daniela,Alicante,0.43,0.69,junio,Semana+26
168,03 Hortalizas,Tomate,Tomate Daniela,Castellón,0.4,0.45,junio,Semana+26
171,03 Hortalizas,Tomate,Tomate Pera,Alicante,0.52,0.77,junio,Semana+26
172,03 Hortalizas,Tomate,Tomate Pera,Castellón,0.6,0.85,junio,Semana+26
173,03 Hortalizas,Tomate,Tomate Pera,Valencia,0.44,0.7,junio,Semana+26
176,03 Hortalizas,Tomate,Tomate Raff,Castellón,1.06,€/kg,junio,Semana+26
179,03 Hortalizas,Tomate,Tomate Redondo liso,Alicante,0.49,0.95,junio,Semana+26
180,03 Hortalizas,Tomate,Tomate Redondo liso,Castellón,0.55,1,junio,Semana+26
181,03 Hortalizas,Tomate,Tomate Redondo liso,Valencia,0.7,0.88,junio,Semana+26
184,03 Hortalizas,Tomate,Tomate Valenciano,Castellón,1.25,2.13,junio,Semana+26
185,03 Hortalizas,Tomate,Tomate Valenciano,Valencia,1.32,1.76,junio,Semana+26
188,04 Frutos secos,Almendra,Almendra Comuna,Alicante,3.31,3.41,junio,Semana+26
189,04 Frutos secos,Almendra,Almendra Comuna,Castellón,3.2,3.25,junio,Semana+26
192,04 Frutos secos,Almendra,Almendra Largueta,Alicante,3.56,3.66,junio,Semana+26
195,04 Frutos secos,Almendra,Almendra Marcona,Alicante,4.86,4.96,junio,Semana+26
196,04 Frutos secos,Almendra,Almendra Marcona,Castellón,4.7,4.85,junio,Semana+26
199,04 Frutos secos,Almendra,Almendra Planeta,Alicante,3.31,3.41,junio,Semana+26
202,05 Flor cortada,Clavel,Clavel,Alicante,0.1,€/unidad,junio,Semana+26
204,05 Flor cortada,Crisantemo,Crisantemo,Alicante,2,€/pomo,junio,Semana+26
206,05 Flor cortada,Esparraguera,Esparraguera,Alicante,1.5,€/pomo,junio,Semana+26
208,05 Flor cortada,Gerbera,Gerbera,Alicante,0.15,€/unidad,junio,Semana+26
210,05 Flor cortada,Gladiolo,Gladiolo,Alicante,0.35,€/unidad,junio,Semana+26
212,05 Flor cortada,Rosa,Rosa Roja,Alicante,0.35,€/unidad,junio,Semana+26
214,05 Flor cortada,Statice,Statice,Alicante,1.35,€/pomo,junio,Semana+26
217,08 Industriales,Aceite Oliva,Aceite Oliva Lampante>2º,Castellón,1.55,€/kg,junio,Semana+26
220,08 Industriales,Aceite Oliva,"Aceite Oliva Virgen 0,8º-2º",Castellón,1.85,1.95,junio,Semana+26
223,08 Industriales,Aceite Oliva,Aceite Oliva Virgen Extra,Castellón,2.2,2.3,junio,Semana+26
225,08 Industriales,Garrofa,Garrofa Entera,Castellón,0.59,0.71,junio,Semana+26
227,08 Industriales,Miel,Miel de Azahar,Castellón,3,3.5,junio,Semana+26
230,08 Industriales,Miel,Miel de Milflores,Castellón,2.5,2.65,junio,Semana+26
233,08 Industriales,Miel,Miel de Romero,Castellón,3,3.4,junio,Semana+26
235,10 Ganaderos,Gallina,Gallina pesada,Lonja del Ebro,,€/Kg,junio,Semana+26
237,10 Ganaderos,Gallina,Gallina semipesada,Lonja del Ebro,0.02,0.1,junio,Semana+26
239,10 Ganaderos,Gallo,Gallo pesado,Lonja del Ebro,,€/Kg,junio,Semana+26
241,10 Ganaderos,Ovino,Ovino 19-23 kg,Lonja de Albacete,3.26,3.32,junio,Semana+26
243,10 Ganaderos,Ovino,Ovino 23-25 kg,Lonja de Albacete,3.17,3.23,junio,Semana+26
245,10 Ganaderos,Ovino,Ovino 25-28 kg,Lonja de Albacete,3.05,3.11,junio,Semana+26
247,10 Ganaderos,Ovino,Ovino 28-34 kg,Lonja de Albacete,2.72,2.78,junio,Semana+26
250,10 Ganaderos,Pollo,Pollo broiler,Lonja del Ebro,,€/Kg,junio,Semana+26
252,10 Ganaderos,Porcino,Porcino cerda,Mercolleida,,€/Kg,junio,Semana+26
254,10 Ganaderos,Porcino,Porcino graso,Mercolleida,,€/Kg,junio,Semana+26
256,10 Ganaderos,Porcino,Porcino lechón 20kg,Mercolleida,,€,junio,Semana+26
258,10 Ganaderos,Porcino,Porcino normal,Mercolleida,,€/Kg,junio,Semana+26
260,10 Ganaderos,Porcino,Porcino selecto,Mercolleida,,€/Kg,junio,Semana+26
263,11 Huevos,Huevos blancos,1. Huevos blancos clase XL,Lonja de Reus,,€/Docena,junio,Semana+26
266,11 Huevos,Huevos blancos,2. Huevos blancos clase L,Lonja de Reus,,€/Docena,junio,Semana+26
269,11 Huevos,Huevos blancos,3. Huevos blancos clase M,Lonja de Reus,,€/Docena,junio,Semana+26
272,11 Huevos,Huevos blancos,4. Huevos blancos clase S,Lonja de Reus,,€/Docena,junio,Semana+26
274,11 Huevos,Huevos Rubios,1. Huevos rubios clase XL,Lonja de Reus,,€/Docena,junio,Semana+26
277,11 Huevos,Huevos Rubios,2. Huevos rubios clase L,Lonja de Reus,,€/Docena,junio,Semana+26
280,11 Huevos,Huevos Rubios,3. Huevos rubios clase M,Lonja de Reus,,€/Docena,junio,Semana+26
283,11 Huevos,Huevos Rubios,4. Huevos rubios clase S,Lonja de Reus,,€/Docena,junio,Semana+26
286,12 Vacuno,Ternera 180-220 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,junio,Semana+26
289,12 Vacuno,Ternera 180-220 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,junio,Semana+26
292,12 Vacuno,Ternera 180-220 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,junio,Semana+26
294,12 Vacuno,Ternera 180-220 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,junio,Semana+26
296,12 Vacuno,Ternera 221-260 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,junio,Semana+26
299,12 Vacuno,Ternera 221-260 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,junio,Semana+26
302,12 Vacuno,Ternera 221-260 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,junio,Semana+26
305,12 Vacuno,Ternera 221-260 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,junio,Semana+26
307,12 Vacuno,Ternera 261-300 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,junio,Semana+26
309,12 Vacuno,Ternera 261-300 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,junio,Semana+26
311,12 Vacuno,Ternera 261-300 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,junio,Semana+26
313,12 Vacuno,Ternera 261-300 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,junio,Semana+26
315,12 Vacuno,Ternero menos 280 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,junio,Semana+26
317,12 Vacuno,Ternero menos 280 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,junio,Semana+26
319,12 Vacuno,Ternero menos 280 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,junio,Semana+26
321,12 Vacuno,Ternero menos 280 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,junio,Semana+26
31,01 Cítricos,01- Satsumas,Clausellina/Okitsu,Alicante,0.26,0.38,junio,Semana+25
32,01 Cítricos,01- Satsumas,Clausellina/Okitsu,Lonja de Valencia,0.17,0.25,junio,Semana+25
35,01 Cítricos,01- Satsumas,Satsuma Iwasaki,Alicante,0.31,€/kg,junio,Semana+25
38,01 Cítricos,01- Satsumas,Satsuma Owari,Alicante,0.24,0.33,junio,Semana+25
40,01 Cítricos,02- Clementinas,Clementina Arrufatina,Alicante,0.33,0.4,junio,Semana+25
41,01 Cítricos,02- Clementinas,Clementina Arrufatina,Lonja de Valencia,0.28,0.36,junio,Semana+25
45,01 Cítricos,02- Clementinas,Clementina Clemenules,Alicante,0.24,0.31,junio,Semana+25
46,01 Cítricos,02- Clementinas,Clementina Clemenules,Lonja de Valencia,0.23,0.32,junio,Semana+25
49,01 Cítricos,02- Clementinas,Clementina Marisol,Alicante,0.33,0.38,junio,Semana+25
50,01 Cítricos,02- Clementinas,Clementina Marisol,Valencia,0.25,0.38,junio,Semana+25
51,01 Cítricos,02- Clementinas,Clementina Marisol,Lonja de Valencia,0.23,0.36,junio,Semana+25
55,01 Cítricos,03- Otras Mandarinas,Mandarina Clemenvilla,Alicante,0.28,0.35,junio,Semana+25
56,01 Cítricos,03- Otras Mandarinas,Mandarina Clemenvilla,Lonja de Valencia,0.25,0.34,junio,Semana+25
58,01 Cítricos,04- Naranjas,Naranja Navelina,Alicante,0.24,0.26,junio,Semana+25
59,01 Cítricos,04- Naranjas,Naranja Navelina,Valencia,0.17,0.25,junio,Semana+25
60,01 Cítricos,04- Naranjas,Naranja Navelina,Lonja de Valencia,0.19,0.25,junio,Semana+25
62,01 Cítricos,07- Limón Verna,Limón Verna,Alicante,0.4,0.55,junio,Semana+25
65,02 Frutales,Albaricoque,Otros Albaricoques,Alicante,0.8,€/kg,junio,Semana+25
67,02 Frutales,Cereza,Cereza Starking,Alicante,1.6,3.09,junio,Semana+25
69,02 Frutales,Ciruela,Ciruela Tipo Black,Valencia,0.6,0.65,junio,Semana+25
71,02 Frutales,Higo,Higo Breva,Alicante,2.09,2.25,junio,Semana+25
73,02 Frutales,Melocotón,Melocotón Paraguayo,Valencia,0.43,€/kg,junio,Semana+25
76,03 Hortalizas,Acelga,Acelga,Alicante,0.45,0.5,junio,Semana+25
78,03 Hortalizas,Ajo Puerro,Ajo Puerro,Castellón,0.55,0.6,junio,Semana+25
80,03 Hortalizas,Apio,Apio Verde,Alicante,0.16,0.36,junio,Semana+25
82,03 Hortalizas,Berenjena,Berenjena Negra,Valencia,0.5,€/kg,junio,Semana+25
85,03 Hortalizas,Berenjena,Berenjena Rayada,Alicante,0.34,0.6,junio,Semana+25
86,03 Hortalizas,Berenjena,Berenjena Rayada,Castellón,0.6,0.64,junio,Semana+25
87,03 Hortalizas,Berenjena,Berenjena Rayada,Valencia,0.7,0.79,junio,Semana+25
89,03 Hortalizas,Boniato,Boniato Rojo,Alicante,0.68,0.7,junio,Semana+25
91,03 Hortalizas,Calabacín,Calabacín,Alicante,0.27,0.43,junio,Semana+25
92,03 Hortalizas,Calabacín,Calabacín,Castellón,0.4,0.55,junio,Semana+25
93,03 Hortalizas,Calabacín,Calabacín,Valencia,0.3,0.53,junio,Semana+25
96,03 Hortalizas,Calabacín,Calabacín Blanco,Castellón,0.34,0.54,junio,Semana+25
98,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Alicante,0.35,0.6,junio,Semana+25
100,03 Hortalizas,Cebolla,Cebolla Babosa,Alicante,0.25,0.3,junio,Semana+25
101,03 Hortalizas,Cebolla,Cebolla Babosa,Castellón,0.23,0.3,junio,Semana+25
103,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Alicante,0.46,0.52,junio,Semana+25
104,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Castellón,0.4,€/manojo 3 uds.,junio,Semana+25
106,03 Hortalizas,Col,Col Lombarda,Castellón,0.2,0.25,junio,Semana+25
108,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Alicante,0.07,0.18,junio,Semana+25
111,03 Hortalizas,Col Repollo,Col Repollo Hoja Rizada,Castellón,0.22,0.28,junio,Semana+25
113,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Castellón,0.5,1.7,junio,Semana+25
115,03 Hortalizas,Judía Blanca,Judía Blanca,Castellón,2.55,3.5,junio,Semana+25
117,03 Hortalizas,Judía Roja,Judía Roja,Castellón,1.91,2.55,junio,Semana+25
118,03 Hortalizas,Judía Roja,Judía Roja,Valencia,1.98,2.2,junio,Semana+25
120,03 Hortalizas,Judía Verde,Judías Verdes Boby,Alicante,1.94,2.58,junio,Semana+25
123,03 Hortalizas,Judía Verde,Judías Verdes Perona,Castellón,1.5,2.76,junio,Semana+25
125,03 Hortalizas,Lechuga,Lechuga Maravilla,Castellón,0.25,0.43,junio,Semana+25
128,03 Hortalizas,Lechuga,Lechuga Romana,Castellón,0.25,0.29,junio,Semana+25
131,03 Hortalizas,Lechuga,Lechuga Trocadero,Castellón,0.47,€/kg,junio,Semana+25
133,03 Hortalizas,Patata,Patata Blanca,Alicante,0.09,0.39,junio,Semana+25
134,03 Hortalizas,Patata,Patata Blanca,Castellón,0.12,0.34,junio,Semana+25
137,03 Hortalizas,Patata,Patata Roja,Castellón,0.12,0.23,junio,Semana+25
139,03 Hortalizas,Pepino,Pepino Blanco,Alicante,0.43,0.65,junio,Semana+25
140,03 Hortalizas,Pepino,Pepino Blanco,Castellón,0.55,0.77,junio,Semana+25
143,03 Hortalizas,Pepino,Pepino Negret,Castellón,0.35,0.77,junio,Semana+25
145,03 Hortalizas,Pimiento,Pimiento California Amarillo,Alicante,0.45,€/kg,junio,Semana+25
148,03 Hortalizas,Pimiento,Pimiento California Rojo,Alicante,0.5,0.67,junio,Semana+25
151,03 Hortalizas,Pimiento,Pimiento California Verde,Alicante,0.45,0.54,junio,Semana+25
154,03 Hortalizas,Pimiento,Pimiento Dulce Italia,Alicante,0.56,0.86,junio,Semana+25
155,03 Hortalizas,Pimiento,Pimiento Dulce Italia,Castellón,0.5,1.06,junio,Semana+25
156,03 Hortalizas,Pimiento,Pimiento Dulce Italia,Valencia,0.7,€/kg,junio,Semana+25
159,03 Hortalizas,Pimiento,Pimiento Industria,Alicante,0.07,0.35,junio,Semana+25
162,03 Hortalizas,Pimiento,Pimiento Lamuyo Rojo,Alicante,0.3,0.86,junio,Semana+25
163,03 Hortalizas,Pimiento,Pimiento Lamuyo Rojo,Castellón,1.4,1.5,junio,Semana+25
166,03 Hortalizas,Pimiento,Pimiento Lamuyo Verde,Alicante,0.2,0.89,junio,Semana+25
169,03 Hortalizas,Tomate,Tomate Acostillado,Alicante,0.69,1.91,junio,Semana+25
172,03 Hortalizas,Tomate,Tomate Daniela,Alicante,0.34,0.69,junio,Semana+25
173,03 Hortalizas,Tomate,Tomate Daniela,Castellón,0.4,0.45,junio,Semana+25
176,03 Hortalizas,Tomate,Tomate Pera,Alicante,0.43,0.6,junio,Semana+25
177,03 Hortalizas,Tomate,Tomate Pera,Castellón,0.6,1.02,junio,Semana+25
178,03 Hortalizas,Tomate,Tomate Pera,Valencia,0.5,0.79,junio,Semana+25
181,03 Hortalizas,Tomate,Tomate Raff,Castellón,0.77,1.06,junio,Semana+25
184,03 Hortalizas,Tomate,Tomate Redondo liso,Alicante,0.52,0.86,junio,Semana+25
185,03 Hortalizas,Tomate,Tomate Redondo liso,Castellón,0.6,1.15,junio,Semana+25
186,03 Hortalizas,Tomate,Tomate Redondo liso,Valencia,0.62,1.1,junio,Semana+25
189,03 Hortalizas,Tomate,Tomate Valenciano,Castellón,1.25,2.13,junio,Semana+25
190,03 Hortalizas,Tomate,Tomate Valenciano,Valencia,1.5,1.76,junio,Semana+25
192,03 Hortalizas,Zanahoria,Zanahoria,Alicante,0.16,€/kg,junio,Semana+25
195,04 Frutos secos,Almendra,Almendra Comuna,Alicante,3.36,3.46,junio,Semana+25
196,04 Frutos secos,Almendra,Almendra Comuna,Castellón,3.25,3.5,junio,Semana+25
199,04 Frutos secos,Almendra,Almendra Largueta,Alicante,3.61,3.71,junio,Semana+25
202,04 Frutos secos,Almendra,Almendra Marcona,Alicante,4.91,5.01,junio,Semana+25
203,04 Frutos secos,Almendra,Almendra Marcona,Castellón,4.75,4.9,junio,Semana+25
206,04 Frutos secos,Almendra,Almendra Planeta,Alicante,3.36,3.46,junio,Semana+25
209,05 Flor cortada,Clavel,Clavel,Alicante,0.1,€/unidad,junio,Semana+25
211,05 Flor cortada,Crisantemo,Crisantemo,Alicante,2,€/pomo,junio,Semana+25
213,05 Flor cortada,Esparraguera,Esparraguera,Alicante,1.5,€/pomo,junio,Semana+25
215,05 Flor cortada,Gerbera,Gerbera,Alicante,0.15,€/unidad,junio,Semana+25
217,05 Flor cortada,Gladiolo,Gladiolo,Alicante,0.33,€/unidad,junio,Semana+25
219,05 Flor cortada,Rosa,Rosa Roja,Alicante,0.35,€/unidad,junio,Semana+25
221,05 Flor cortada,Statice,Statice,Alicante,1.35,€/pomo,junio,Semana+25
224,08 Industriales,Aceite Oliva,Aceite Oliva Lampante>2º,Castellón,1.55,€/kg,junio,Semana+25
227,08 Industriales,Aceite Oliva,"Aceite Oliva Virgen 0,8º-2º",Castellón,1.85,2,junio,Semana+25
230,08 Industriales,Aceite Oliva,Aceite Oliva Virgen Extra,Castellón,2.1,2.3,junio,Semana+25
232,08 Industriales,Garrofa,Garrofa Entera,Castellón,0.59,0.71,junio,Semana+25
234,08 Industriales,Miel,Miel de Azahar,Castellón,3,3.4,junio,Semana+25
237,08 Industriales,Miel,Miel de Milflores,Castellón,2.5,2.65,junio,Semana+25
240,08 Industriales,Miel,Miel de Romero,Castellón,3,3.4,junio,Semana+25
242,10 Ganaderos,Gallina,Gallina pesada,Lonja del Ebro,,€/Kg,junio,Semana+25
244,10 Ganaderos,Gallina,Gallina semipesada,Lonja del Ebro,0.02,0.1,junio,Semana+25
246,10 Ganaderos,Gallo,Gallo pesado,Lonja del Ebro,,€/Kg,junio,Semana+25
248,10 Ganaderos,Ovino,Ovino 19-23 kg,Lonja de Albacete,3.26,3.32,junio,Semana+25
250,10 Ganaderos,Ovino,Ovino 23-25 kg,Lonja de Albacete,3.17,3.23,junio,Semana+25
252,10 Ganaderos,Ovino,Ovino 25-28 kg,Lonja de Albacete,3.05,3.11,junio,Semana+25
254,10 Ganaderos,Ovino,Ovino 28-34 kg,Lonja de Albacete,2.72,2.78,junio,Semana+25
256,10 Ganaderos,Pollo,Pollo broiler,Lonja del Ebro,,€/Kg,junio,Semana+25
258,10 Ganaderos,Porcino,Porcino cerda,Mercolleida,,€/Kg,junio,Semana+25
260,10 Ganaderos,Porcino,Porcino graso,Mercolleida,,€/Kg,junio,Semana+25
262,10 Ganaderos,Porcino,Porcino lechón 20kg,Mercolleida,,€,junio,Semana+25
264,10 Ganaderos,Porcino,Porcino normal,Mercolleida,,€/Kg,junio,Semana+25
266,10 Ganaderos,Porcino,Porcino selecto,Mercolleida,,€/Kg,junio,Semana+25
269,11 Huevos,Huevos blancos,1. Huevos blancos clase XL,Lonja de Reus,,€/Docena,junio,Semana+25
272,11 Huevos,Huevos blancos,2. Huevos blancos clase L,Lonja de Reus,,€/Docena,junio,Semana+25
275,11 Huevos,Huevos blancos,3. Huevos blancos clase M,Lonja de Reus,,€/Docena,junio,Semana+25
278,11 Huevos,Huevos blancos,4. Huevos blancos clase S,Lonja de Reus,,€/Docena,junio,Semana+25
280,11 Huevos,Huevos Rubios,1. Huevos rubios clase XL,Lonja de Reus,,€/Docena,junio,Semana+25
283,11 Huevos,Huevos Rubios,2. Huevos rubios clase L,Lonja de Reus,,€/Docena,junio,Semana+25
286,11 Huevos,Huevos Rubios,3. Huevos rubios clase M,Lonja de Reus,,€/Docena,junio,Semana+25
289,11 Huevos,Huevos Rubios,4. Huevos rubios clase S,Lonja de Reus,,€/Docena,junio,Semana+25
292,12 Vacuno,Ternera 180-220 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,junio,Semana+25
295,12 Vacuno,Ternera 180-220 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,junio,Semana+25
298,12 Vacuno,Ternera 180-220 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,junio,Semana+25
300,12 Vacuno,Ternera 180-220 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,junio,Semana+25
302,12 Vacuno,Ternera 221-260 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,junio,Semana+25
305,12 Vacuno,Ternera 221-260 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,junio,Semana+25
308,12 Vacuno,Ternera 221-260 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,junio,Semana+25
311,12 Vacuno,Ternera 221-260 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,junio,Semana+25
313,12 Vacuno,Ternera 261-300 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,junio,Semana+25
315,12 Vacuno,Ternera 261-300 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,junio,Semana+25
317,12 Vacuno,Ternera 261-300 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,junio,Semana+25
319,12 Vacuno,Ternera 261-300 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,junio,Semana+25
321,12 Vacuno,Ternero menos 280 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,junio,Semana+25
323,12 Vacuno,Ternero menos 280 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,junio,Semana+25
325,12 Vacuno,Ternero menos 280 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,junio,Semana+25
327,12 Vacuno,Ternero menos 280 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,junio,Semana+25
31,01 Cítricos,01- Satsumas,Clausellina/Okitsu,Alicante,0.28,0.33,junio,Semana+24
32,01 Cítricos,01- Satsumas,Clausellina/Okitsu,Lonja de Valencia,0.17,0.24,junio,Semana+24
34,01 Cítricos,01- Satsumas,Satsuma Iwasaki,Alicante,,,junio,Semana+24
36,01 Cítricos,01- Satsumas,Satsuma Owari,Alicante,,,junio,Semana+24
38,01 Cítricos,02- Clementinas,Clementina Arrufatina,Alicante,0.38,0.4,junio,Semana+24
39,01 Cítricos,02- Clementinas,Clementina Arrufatina,Lonja de Valencia,0.28,0.36,junio,Semana+24
41,01 Cítricos,02- Clementinas,Clementina Clemenules,Alicante,0.24,0.28,junio,Semana+24
42,01 Cítricos,02- Clementinas,Clementina Clemenules,Lonja de Valencia,0.28,0.32,junio,Semana+24
