,Unnamed: 0,producto,subtipo,tipo_comercial,mercado,month,semana,precio_max,precio_min,year,date_semana
2528,83,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,8,34,0.55,0.6,2019,2019-34
2529,86,02 Frutales,Uva De Mesa,Uva De Mesa Victoria,Alicante,8,34,0.55,0.6,2019,2019-34
2647,54,02 Frutales,Higo,Higo Negro,Alicante,8,33,0.7,0.89,2019,2019-33
2648,56,02 Frutales,Manzana,Manzana Gala,Alicante,8,33,0.6,0.7,2019,2019-33
2649,58,02 Frutales,Uva De Mesa,Uva De Mesa Victoria,Alicante,8,33,0.5,0.0,2019,2019-33
2751,40,02 Frutales,Higo,Higo Negro,Alicante,8,32,0.7,0.89,2019,2019-32
2752,42,02 Frutales,Melocotón,Melocotón Verano,Castellón,8,32,1.28,1.36,2019,2019-32
2852,34,02 Frutales,Higo,Higo Negro,Alicante,7,31,1.42,2.01,2019,2019-31
2853,36,02 Frutales,Melocotón,Melocotón Verano,Castellón,7,31,1.02,1.11,2019,2019-31
2960,34,02 Frutales,Ciruela,Ciruela Tipo Black,Valencia,7,30,0.13,0.0,2019,2019-30
2961,36,02 Frutales,Higo,Higo Negro,Alicante,7,30,1.57,2.54,2019,2019-30
2962,38,02 Frutales,Melocotón,Melocotón Verano,Castellón,7,30,1.02,1.06,2019,2019-30
3083,36,02 Frutales,Cereza,Cereza Starking,Alicante,7,28,3.86,4.02,2019,2019-28
3084,38,02 Frutales,Ciruela,Ciruela Tipo Black,Valencia,7,28,0.13,0.0,2019,2019-28
3085,40,02 Frutales,Melocotón,Melocoton Carne Amarilla,Alicante,7,28,0.7,0.75,2019,2019-28
3199,37,02 Frutales,Cereza,Cereza Starking,Alicante,7,27,3.09,3.26,2019,2019-27
3200,39,02 Frutales,Ciruela,Ciruela Tipo Black,Valencia,7,27,0.15,0.38,2019,2019-27
3201,41,02 Frutales,Higo,Higo Breva,Alicante,7,27,2.3,0.0,2019,2019-27
3315,37,02 Frutales,Albaricoque,Albaricoque Galta Roja,Valencia,6,26,0.45,0.0,2019,2019-26
3316,39,02 Frutales,Cereza,Cereza Starking,Alicante,6,26,1.14,3.17,2019,2019-26
3317,41,02 Frutales,Ciruela,Ciruela Tipo Black,Valencia,6,26,0.35,0.4,2019,2019-26
3318,43,02 Frutales,Higo,Higo Breva,Alicante,6,26,2.13,2.3,2019,2019-26
3432,34,02 Frutales,Albaricoque,Albaricoque Galta Roja,Valencia,6,25,0.45,0.0,2019,2019-25
3433,37,02 Frutales,Albaricoque,Albaricoque Mitger,Alicante,6,25,0.7,0.0,2019,2019-25
3434,39,02 Frutales,Cereza,Cereza Starking,Alicante,6,25,1.12,2.92,2019,2019-25
3435,41,02 Frutales,Ciruela,Ciruela Tipo Black,Valencia,6,25,0.35,0.45,2019,2019-25
3436,43,02 Frutales,Higo,Higo Breva,Alicante,6,25,2.13,2.3,2019,2019-25
3437,45,02 Frutales,Melocotón,Melocotón Paraguayo,Valencia,6,25,0.38,0.48,2019,2019-25
3438,47,02 Frutales,Nectarina,Nectarina Amarilla,Valencia,6,25,0.3,0.4,2019,2019-25
3439,50,02 Frutales,Nectarina,Nectarina Blanca,Valencia,6,25,0.3,0.4,2019,2019-25
3539,40,02 Frutales,Albaricoque,Albaricoque Galta Roja,Valencia,6,24,0.48,0.0,2019,2019-24
3540,43,02 Frutales,Albaricoque,Albaricoque Mitger,Alicante,6,24,0.7,0.0,2019,2019-24
3541,45,02 Frutales,Cereza,Cereza Starking,Alicante,6,24,2.03,3.39,2019,2019-24
3542,47,02 Frutales,Ciruela,Ciruela Red Beauty,Valencia,6,24,0.48,0.0,2019,2019-24
3543,49,02 Frutales,Higo,Higo Breva,Alicante,6,24,2.13,2.3,2019,2019-24
3544,51,02 Frutales,Melocotón,Melocotones Tempranos,Valencia,6,24,0.33,0.35,2019,2019-24
3545,54,02 Frutales,Melocotón,Melocotón Paraguayo,Valencia,6,24,0.38,0.75,2019,2019-24
3546,56,02 Frutales,Nectarina,Nectarina Amarilla,Valencia,6,24,0.4,0.58,2019,2019-24
3547,59,02 Frutales,Nectarina,Nectarina Blanca,Valencia,6,24,0.4,0.58,2019,2019-24
3660,42,02 Frutales,Albaricoque,Albaricoque Galta Roja,Valencia,6,23,0.55,0.56,2019,2019-23
3661,45,02 Frutales,Albaricoque,Albaricoque Mitger,Alicante,6,23,0.75,0.0,2019,2019-23
3662,47,02 Frutales,Cereza,Cereza Ruby,Castellón,6,23,1.66,0.0,2019,2019-23
3663,50,02 Frutales,Cereza,Cereza Starking,Alicante,6,23,2.08,3.41,2019,2019-23
3664,52,02 Frutales,Ciruela,Ciruela Red Beauty,Valencia,6,23,0.6,0.0,2019,2019-23
3665,54,02 Frutales,Higo,Higo Breva,Alicante,6,23,2.56,3.0,2019,2019-23
3666,56,02 Frutales,Melocotón,Melocotones Tempranos,Valencia,6,23,0.45,0.48,2019,2019-23
3667,59,02 Frutales,Melocotón,Melocotón Paraguayo,Valencia,6,23,0.43,1.05,2019,2019-23
3668,61,02 Frutales,Nectarina,Nectarina Amarilla,Valencia,6,23,0.54,0.63,2019,2019-23
3669,64,02 Frutales,Nectarina,Nectarina Blanca,Valencia,6,23,0.54,0.63,2019,2019-23
3670,66,02 Frutales,Níspero,Níspero Algar,Alicante,6,23,1.03,0.0,2019,2019-23
3786,42,02 Frutales,Albaricoque,Albaricoque Galta Roja,Valencia,5,22,0.56,0.63,2019,2019-22
3787,45,02 Frutales,Albaricoque,Albaricoque Temprano,Valencia,5,22,0.23,0.53,2019,2019-22
3788,47,02 Frutales,Cereza,Cereza Burlat,Alicante,5,22,1.61,1.74,2019,2019-22
3789,50,02 Frutales,Cereza,Cereza Starking,Alicante,5,22,3.45,4.37,2019,2019-22
3790,52,02 Frutales,Melocotón,Melocotones Tempranos,Valencia,5,22,0.45,0.53,2019,2019-22
3791,55,02 Frutales,Melocotón,Melocotón Extratemprano,Valencia,5,22,0.35,0.53,2019,2019-22
3792,58,02 Frutales,Melocotón,Melocotón Paraguayo,Valencia,5,22,0.48,1.05,2019,2019-22
3793,60,02 Frutales,Nectarina,Nectarina Amarilla,Valencia,5,22,0.44,0.63,2019,2019-22
3794,63,02 Frutales,Nectarina,Nectarina Blanca,Valencia,5,22,0.49,0.63,2019,2019-22
3795,65,02 Frutales,Níspero,Níspero Algar,Alicante,5,22,1.02,0.0,2019,2019-22
3796,66,02 Frutales,Níspero,Níspero Algar,Castellón,5,22,0.6,0.0,2019,2019-22
3915,42,02 Frutales,Albaricoque,Albaricoque Temprano,Valencia,5,21,0.35,0.53,2019,2019-21
3916,44,02 Frutales,Cereza,Cereza Burlat,Alicante,5,21,1.85,2.82,2019,2019-21
3917,47,02 Frutales,Cereza,Cereza Ruby,Castellón,5,21,1.25,0.0,2019,2019-21
3918,49,02 Frutales,Melocotón,Melocotón Extratemprano,Valencia,5,21,0.4,0.53,2019,2019-21
3919,51,02 Frutales,Nectarina,Nectarina Amarilla,Valencia,5,21,0.3,0.63,2019,2019-21
3920,54,02 Frutales,Nectarina,Nectarina Blanca,Valencia,5,21,0.28,0.63,2019,2019-21
3921,56,02 Frutales,Níspero,Níspero Algar,Alicante,5,21,1.05,0.0,2019,2019-21
3922,57,02 Frutales,Níspero,Níspero Algar,Castellón,5,21,0.77,0.85,2019,2019-21
4047,44,02 Frutales,Albaricoque,Albaricoque Temprano,Valencia,5,20,0.35,0.5,2019,2019-20
4048,46,02 Frutales,Cereza,Cereza Burlat,Alicante,5,20,2.08,2.37,2019,2019-20
4049,48,02 Frutales,Melocotón,Melocotón Extratemprano,Valencia,5,20,0.35,0.51,2019,2019-20
4050,50,02 Frutales,Nectarina,Nectarina Amarilla,Valencia,5,20,0.23,0.6,2019,2019-20
4051,53,02 Frutales,Nectarina,Nectarina Blanca,Valencia,5,20,0.28,0.6,2019,2019-20
4052,55,02 Frutales,Níspero,Níspero Algar,Alicante,5,20,1.07,0.0,2019,2019-20
4179,44,02 Frutales,Melocotón,Melocotón Extratemprano,Valencia,5,19,0.5,0.6,2019,2019-19
4180,46,02 Frutales,Nectarina,Nectarina Amarilla,Valencia,5,19,0.39,0.7,2019,2019-19
4181,49,02 Frutales,Nectarina,Nectarina Blanca,Valencia,5,19,0.38,0.7,2019,2019-19
4182,51,02 Frutales,Níspero,Níspero Algar,Alicante,5,19,1.01,0.0,2019,2019-19
4318,53,02 Frutales,Níspero,Níspero Algar,Alicante,4,18,1.01,0.0,2019,2019-18
4454,53,02 Frutales,Níspero,Níspero Algar,Alicante,4,17,1.15,0.0,2019,2019-17
4592,55,02 Frutales,Níspero,Níspero Algar,Alicante,4,16,1.63,0.0,2019,2019-16
5484,55,02 Frutales,Manzana,Manzana Starking,Alicante,2,9,0.85,0.0,2019,2019-9
5615,61,02 Frutales,Manzana,Manzana Fuji,Alicante,2,8,0.85,0.0,2019,2019-8
5616,64,02 Frutales,Manzana,Manzana Starking,Alicante,2,8,0.85,0.0,2019,2019-8
5745,55,02 Frutales,Manzana,Manzana Fuji,Alicante,2,7,0.85,0.0,2019,2019-7
5746,58,02 Frutales,Manzana,Manzana Starking,Alicante,2,7,0.85,0.0,2019,2019-7
5880,64,02 Frutales,Manzana,Manzana Fuji,Alicante,2,6,0.85,0.0,2019,2019-6
5881,67,02 Frutales,Manzana,Manzana Starking,Alicante,2,6,0.85,0.0,2019,2019-6
6017,69,02 Frutales,Granada,Granada Mollar,Alicante,1,5,0.31,0.36,2019,2019-5
6018,71,02 Frutales,Manzana,Manzana Fuji,Alicante,1,5,0.85,0.0,2019,2019-5
6019,74,02 Frutales,Manzana,Manzana Starking,Alicante,1,5,0.85,0.0,2019,2019-5
6157,72,02 Frutales,Granada,Granada Mollar,Alicante,1,4,0.31,0.36,2019,2019-4
6158,74,02 Frutales,Manzana,Manzana Fuji,Alicante,1,4,0.85,0.0,2019,2019-4
6159,77,02 Frutales,Manzana,Manzana Starking,Alicante,1,4,0.85,0.0,2019,2019-4
6298,72,02 Frutales,Granada,Granada Mollar,Alicante,1,3,0.31,0.36,2019,2019-3
6299,74,02 Frutales,Manzana,Manzana Fuji,Alicante,1,3,0.85,0.0,2019,2019-3
6300,77,02 Frutales,Manzana,Manzana Starking,Alicante,1,3,0.85,0.0,2019,2019-3
6435,63,02 Frutales,Granada,Granada Mollar,Alicante,1,1,0.31,0.36,2019,2019-1
6436,65,02 Frutales,Manzana,Manzana Fuji,Alicante,1,1,0.85,0.0,2019,2019-1
6437,68,02 Frutales,Manzana,Manzana Starking,Alicante,1,1,0.85,0.0,2019,2019-1
29,79,02 Frutales,Granada,Granada Mollar,Alicante,12,52,0.56,0.59,2020,2020-52
170,77,02 Frutales,Granada,Granada Mollar,Alicante,12,51,0.56,0.59,2020,2020-51
305,81,02 Frutales,Caqui,Caqui R. Brillante,Valencia,12,50,0.31,0.41,2020,2020-50
306,83,02 Frutales,Granada,Granada Mollar,Alicante,12,50,0.56,0.62,2020,2020-50
451,70,02 Frutales,Caqui,Caqui R. Brillante,Valencia,12,49,0.25,0.38,2020,2020-49
452,72,02 Frutales,Granada,Granada Mollar,Alicante,12,49,0.56,0.62,2020,2020-49
453,74,02 Frutales,Uva De Mesa,Uva De Mesa Aledo,Alicante,12,49,0.7,0.8,2020,2020-49
598,70,02 Fruiters,Caqui,Caqui roig brillant,València,11,48,0.23,0.38,2020,2020-48
599,72,02 Fruiters,Magrana,Granada Mollar,Alacant,11,48,0.56,0.67,2020,2020-48
600,74,02 Fruiters,Poma,Poma Fuji,Alacant,11,48,1.35,1.6,2020,2020-48
601,76,02 Fruiters,Raïm De Taula,Raïm de taula Aledo,Alacant,11,48,0.7,0.8,2020,2020-48
741,70,02 Frutales,Caqui,Caqui R. Brillante,Valencia,11,47,0.23,0.36,2020,2020-47
742,72,02 Frutales,Granada,Granada Mollar,Alicante,11,47,0.56,0.67,2020,2020-47
743,74,02 Frutales,Manzana,Manzana Fuji,Alicante,11,47,1.35,1.6,2020,2020-47
744,76,02 Frutales,Uva De Mesa,Uva De Mesa Aledo,Alicante,11,47,0.6,0.73,2020,2020-47
887,81,02 Frutales,Caqui,Caqui R. Brillante,Valencia,11,46,0.23,0.32,2020,2020-46
888,83,02 Frutales,Granada,Granada Mollar,Alicante,11,46,0.56,0.67,2020,2020-46
889,85,02 Frutales,Manzana,Manzana Fuji,Alicante,11,46,1.35,1.6,2020,2020-46
890,87,02 Frutales,Uva De Mesa,Uva De Mesa Aledo,Alicante,11,46,0.6,0.73,2020,2020-46
1026,77,02 Frutales,Caqui,Caqui R. Brillante,Valencia,11,45,0.23,0.32,2020,2020-45
1027,79,02 Frutales,Granada,Granada Mollar,Alicante,11,45,0.56,0.67,2020,2020-45
1028,81,02 Frutales,Manzana,Manzana Fuji,Alicante,11,45,1.35,1.6,2020,2020-45
1029,83,02 Frutales,Uva De Mesa,Uva De Mesa Aledo,Alicante,11,45,0.6,0.73,2020,2020-45
1161,84,02 Frutales,Caqui,Caqui R. Brillante,Valencia,10,44,0.2,0.32,2020,2020-44
1162,86,02 Frutales,Granada,Granada Mollar,Alicante,10,44,0.56,0.67,2020,2020-44
1163,88,02 Frutales,Manzana,Manzana Fuji,Alicante,10,44,1.35,1.6,2020,2020-44
1164,91,02 Frutales,Manzana,Manzana Golden,Alicante,10,44,0.8,0.0,2020,2020-44
1165,93,02 Frutales,Uva De Mesa,Uva De Mesa Aledo,Alicante,10,44,0.65,0.7,2020,2020-44
1296,86,02 Frutales,Caqui,Caqui R. Brillante,Valencia,10,43,0.23,0.34,2020,2020-43
1297,88,02 Frutales,Granada,Granada Mollar,Alicante,10,43,0.62,0.67,2020,2020-43
1298,90,02 Frutales,Manzana,Manzana Fuji,Alicante,10,43,1.7,1.8,2020,2020-43
1299,93,02 Frutales,Manzana,Manzana Golden,Alicante,10,43,0.8,0.0,2020,2020-43
1300,96,02 Frutales,Manzana,Manzana Starking,Alicante,10,43,1.1,1.15,2020,2020-43
1301,98,02 Frutales,Uva De Mesa,Uva De Mesa Aledo,Alicante,10,43,0.6,0.7,2020,2020-43
1434,92,02 Frutales,Caqui,Caqui R. Brillante,Valencia,10,42,0.23,0.36,2020,2020-42
1435,94,02 Frutales,Granada,Granada Mollar,Alicante,10,42,0.62,0.74,2020,2020-42
1436,97,02 Frutales,Granada,Granada Valenciana,Alicante,10,42,0.59,0.61,2020,2020-42
1437,99,02 Frutales,Manzana,Manzana Fuji,Alicante,10,42,1.7,1.8,2020,2020-42
1438,102,02 Frutales,Manzana,Manzana Golden,Alicante,10,42,0.8,0.0,2020,2020-42
1439,105,02 Frutales,Manzana,Manzana Starking,Alicante,10,42,1.1,1.15,2020,2020-42
1574,94,02 Frutales,Caqui,Caqui R. Brillante,Valencia,10,41,0.23,0.36,2020,2020-41
1575,96,02 Frutales,Granada,Granada Mollar,Alicante,10,41,0.62,0.67,2020,2020-41
1576,99,02 Frutales,Granada,Granada Valenciana,Alicante,10,41,0.59,0.61,2020,2020-41
1577,101,02 Frutales,Manzana,Manzana Golden,Alicante,10,41,0.8,0.0,2020,2020-41
1578,104,02 Frutales,Manzana,Manzana Starking,Alicante,10,41,1.1,1.15,2020,2020-41
1712,95,02 Frutales,Caqui,Caqui R. Brillante,Valencia,9,40,0.23,0.36,2020,2020-40
1713,97,02 Frutales,Granada,Granada Valenciana,Alicante,9,40,0.59,0.61,2020,2020-40
1714,99,02 Frutales,Manzana,Manzana Golden,Alicante,9,40,0.8,0.0,2020,2020-40
1715,102,02 Frutales,Manzana,Manzana Starking,Alicante,9,40,1.1,1.15,2020,2020-40
1716,104,02 Frutales,Uva De Mesa,Uva De Mesa D. María,Alicante,9,40,0.58,0.62,2020,2020-40
1717,107,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,9,40,0.53,0.6,2020,2020-40
1851,95,02 Frutales,Caqui,Caqui R. Brillante,Valencia,9,39,0.23,0.36,2020,2020-39
1852,97,02 Frutales,Granada,Granada Valenciana,Alicante,9,39,0.57,0.79,2020,2020-39
1853,99,02 Frutales,Manzana,Manzana Golden,Alicante,9,39,0.8,0.0,2020,2020-39
1854,102,02 Frutales,Manzana,Manzana Starking,Alicante,9,39,1.1,1.15,2020,2020-39
1855,104,02 Frutales,Uva De Mesa,Uva De Mesa D. María,Alicante,9,39,0.58,0.65,2020,2020-39
1856,107,02 Frutales,Uva De Mesa,Uva De Mesa Ideal,Alicante,9,39,0.5,0.62,2020,2020-39
1857,110,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,9,39,0.5,0.6,2020,2020-39
1987,88,02 Frutales,Caqui,Caqui R. Brillante,Valencia,9,38,0.2,0.32,2020,2020-38
1988,90,02 Frutales,Granada,Granada Valenciana,Alicante,9,38,0.57,0.79,2020,2020-38
1989,92,02 Frutales,Manzana,Manzana Golden,Alicante,9,38,0.8,0.0,2020,2020-38
1990,95,02 Frutales,Manzana,Manzana Starking,Alicante,9,38,1.1,1.15,2020,2020-38
1991,97,02 Frutales,Uva De Mesa,Uva De Mesa D. María,Alicante,9,38,0.6,0.7,2020,2020-38
1992,100,02 Frutales,Uva De Mesa,Uva De Mesa Ideal,Alicante,9,38,0.5,0.62,2020,2020-38
1993,103,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,9,38,0.5,0.6,2020,2020-38
2119,80,02 Frutales,Caqui,Caqui R. Brillante,Valencia,9,37,0.23,0.32,2020,2020-37
2120,82,02 Frutales,Granada,Granada Valenciana,Alicante,9,37,0.57,0.9,2020,2020-37
2121,84,02 Frutales,Manzana,Manzana Golden,Alicante,9,37,0.8,0.0,2020,2020-37
2122,87,02 Frutales,Manzana,Manzana Starking,Alicante,9,37,1.1,1.15,2020,2020-37
2123,89,02 Frutales,Uva De Mesa,Uva De Mesa D. María,Alicante,9,37,0.6,0.7,2020,2020-37
2124,92,02 Frutales,Uva De Mesa,Uva De Mesa Ideal,Alicante,9,37,0.55,0.62,2020,2020-37
2125,95,02 Frutales,Uva De Mesa,Uva De Mesa Moscatel Romano,Alicante,9,37,0.5,0.6,2020,2020-37
2126,98,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,9,37,0.5,0.6,2020,2020-37
2256,86,02 Frutales,Caqui,Caqui R. Brillante,Valencia,9,36,0.23,0.3,2020,2020-36
2257,88,02 Frutales,Manzana,Manzana Golden,Alicante,9,36,0.8,0.0,2020,2020-36
2258,90,02 Frutales,Uva De Mesa,Uva De Mesa D. María,Alicante,9,36,0.5,0.6,2020,2020-36
2259,93,02 Frutales,Uva De Mesa,Uva De Mesa Ideal,Alicante,9,36,0.55,0.6,2020,2020-36
2260,96,02 Frutales,Uva De Mesa,Uva De Mesa Moscatel Romano,Alicante,9,36,0.5,0.6,2020,2020-36
2261,99,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,9,36,0.5,0.6,2020,2020-36
2371,61,02 Frutales,Higo,Higo Negro,Alicante,8,35,1.05,0.0,2020,2020-35
2372,63,02 Frutales,Manzana,Manzana Gala,Alicante,8,35,1.25,0.0,2020,2020-35
2373,66,02 Frutales,Manzana,Manzana Golden,Alicante,8,35,0.8,0.0,2020,2020-35
2374,68,02 Frutales,Uva De Mesa,Uva De Mesa D. María,Alicante,8,35,0.6,0.65,2020,2020-35
2375,71,02 Frutales,Uva De Mesa,Uva De Mesa Ideal,Alicante,8,35,0.55,0.65,2020,2020-35
2376,74,02 Frutales,Uva De Mesa,Uva De Mesa Moscatel Romano,Alicante,8,35,0.5,0.6,2020,2020-35
2377,77,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,8,35,0.5,0.6,2020,2020-35
2509,89,02 Frutales,Caqui,Caqui R. Brillante,Valencia,8,34,0.23,0.3,2020,2020-34
2510,91,02 Frutales,Higo,Higo Negro,Alicante,8,34,0.96,1.09,2020,2020-34
2511,93,02 Frutales,Manzana,Manzana Gala,Alicante,8,34,1.25,0.0,2020,2020-34
2512,95,02 Frutales,Uva De Mesa,Uva De Mesa Moscatel Romano,Alicante,8,34,0.5,0.6,2020,2020-34
2513,98,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,8,34,0.5,0.6,2020,2020-34
2634,68,02 Frutales,Higo,Higo Negro,Alicante,8,33,0.87,1.37,2020,2020-33
2635,72,02 Frutales,Uva De Mesa,Uva De Mesa Moscatel Romano,Alicante,8,33,0.5,0.6,2020,2020-33
2636,75,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,8,33,0.6,0.0,2020,2020-33
2637,78,02 Frutales,Uva De Mesa,Uva De Mesa Victoria,Alicante,8,33,0.6,0.0,2020,2020-33
2773,79,02 Frutales,Higo,Higo Negro,Alicante,8,32,0.87,1.11,2020,2020-32
2774,81,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,8,32,0.6,0.7,2020,2020-32
2775,84,02 Frutales,Uva De Mesa,Uva De Mesa Victoria,Alicante,8,32,0.6,0.7,2020,2020-32
2905,68,02 Frutales,Higo,Higo Negro,Alicante,7,31,0.87,1.11,2020,2020-31
3039,66,02 Frutales,Higo,Higo Negro,Alicante,7,30,1.27,1.64,2020,2020-30
3314,65,02 Frutales,Ciruela,Ciruela Tipo Black,Valencia,7,28,0.2,0.3,2020,2020-28
3454,68,02 Frutales,Ciruela,Ciruela Tipo Black,Valencia,6,27,0.25,0.38,2020,2020-27
3598,73,02 Frutales,Ciruela,Ciruela Tipo Black,Valencia,6,26,0.43,0.45,2020,2020-26
3729,65,02 Frutales,Albaricoque,Otros Albaricoques,Alicante,6,25,0.8,0.0,2020,2020-25
3730,67,02 Frutales,Cereza,Cereza Starking,Alicante,6,25,1.6,3.09,2020,2020-25
3731,69,02 Frutales,Ciruela,Ciruela Tipo Black,Valencia,6,25,0.6,0.65,2020,2020-25
3732,71,02 Frutales,Higo,Higo Breva,Alicante,6,25,2.09,2.25,2020,2020-25
3733,73,02 Frutales,Melocotón,Melocotón Paraguayo,Valencia,6,25,0.43,0.0,2020,2020-25
3866,58,02 Frutales,Albaricoque,Albaricoque Mitger,Alicante,6,24,0.8,0.9,2020,2020-24
3867,60,02 Frutales,Cereza,Cereza Starking,Alicante,6,24,2.62,3.0,2020,2020-24
3868,62,02 Frutales,Ciruela,Ciruela Tipo Black,Valencia,6,24,0.65,0.85,2020,2020-24
3869,64,02 Frutales,Higo,Higo Breva,Alicante,6,24,2.09,2.25,2020,2020-24
3870,66,02 Frutales,Melocotón,Melocotones Tempranos,Valencia,6,24,0.45,0.0,2020,2020-24
3871,69,02 Frutales,Melocotón,Melocotón Paraguayo,Valencia,6,24,0.45,0.55,2020,2020-24
3872,71,02 Frutales,Nectarina,Nectarina Amarilla,Valencia,6,24,0.45,0.55,2020,2020-24
4005,58,02 Frutales,Albaricoque,Albaricoque Galta Roja,Valencia,6,23,0.66,0.99,2020,2020-23
4006,61,02 Frutales,Albaricoque,Albaricoque Mitger,Alicante,6,23,0.8,0.9,2020,2020-23
4007,63,02 Frutales,Cereza,Cereza Starking,Alicante,6,23,2.8,5.54,2020,2020-23
4008,65,02 Frutales,Higo,Higo Breva,Alicante,6,23,2.17,2.55,2020,2020-23
4009,67,02 Frutales,Melocotón,Melocotones Tempranos,Valencia,6,23,0.48,0.54,2020,2020-23
4010,70,02 Frutales,Melocotón,Melocotón Paraguayo,Valencia,6,23,0.52,0.65,2020,2020-23
4011,72,02 Frutales,Nectarina,Nectarina Amarilla,Valencia,6,23,0.53,0.8,2020,2020-23
4012,75,02 Frutales,Nectarina,Nectarina Blanca,Valencia,6,23,0.54,1.1,2020,2020-23
4126,35,02 Frutales,Albaricoque,Albaricoque Galta Roja,Valencia,5,22,0.66,1.3,2020,2020-22
4127,37,02 Frutales,Cereza,Cereza Burlat,Alicante,5,22,2.8,0.0,2020,2020-22
4128,40,02 Frutales,Cereza,Cereza Starking,Alicante,5,22,5.5,5.99,2020,2020-22
4129,42,02 Frutales,Higo,Higo Breva,Alicante,5,22,2.38,2.63,2020,2020-22
4130,44,02 Frutales,Melocotón,Melocotones Tempranos,Valencia,5,22,0.53,0.83,2020,2020-22
4131,47,02 Frutales,Melocotón,Melocotón Paraguayo,Valencia,5,22,0.75,1.16,2020,2020-22
4132,49,02 Frutales,Nectarina,Nectarina Amarilla,Valencia,5,22,0.85,1.1,2020,2020-22
4133,52,02 Frutales,Nectarina,Nectarina Blanca,Valencia,5,22,1.03,1.1,2020,2020-22
4134,54,02 Frutales,Níspero,Níspero Algar,Alicante,5,22,0.83,0.0,2020,2020-22
4248,34,02 Frutales,Melocotón,Melocotones Tempranos,Valencia,5,21,0.75,1.1,2020,2020-21
4249,37,02 Frutales,Melocotón,Melocotón Paraguayo,Valencia,5,21,1.1,1.32,2020,2020-21
4250,39,02 Frutales,Nectarina,Nectarina Amarilla,Valencia,5,21,0.95,1.06,2020,2020-21
4251,42,02 Frutales,Nectarina,Nectarina Blanca,Valencia,5,21,0.95,1.11,2020,2020-21
4252,44,02 Frutales,Níspero,Níspero Algar,Alicante,5,21,0.83,0.0,2020,2020-21
4373,39,02 Frutales,Albaricoque,Albaricoque Temprano,Valencia,5,20,0.65,0.66,2020,2020-20
4374,41,02 Frutales,Cereza,Cereza Burlat,Alicante,5,20,2.3,3.61,2020,2020-20
4375,43,02 Frutales,Melocotón,Melocotones Tempranos,Valencia,5,20,0.65,0.0,2020,2020-20
4376,46,02 Frutales,Melocotón,Melocotón Paraguayo,Valencia,5,20,1.03,1.1,2020,2020-20
4377,48,02 Frutales,Nectarina,Nectarina Amarilla,Valencia,5,20,0.65,0.9,2020,2020-20
4378,51,02 Frutales,Nectarina,Nectarina Blanca,Valencia,5,20,0.65,0.9,2020,2020-20
4379,53,02 Frutales,Níspero,Níspero Algar,Alicante,5,20,0.95,0.0,2020,2020-20
4503,41,02 Frutales,Albaricoque,Albaricoque Temprano,Valencia,5,19,0.79,0.96,2020,2020-19
4504,43,02 Frutales,Melocotón,Melocotones Tempranos,Valencia,5,19,0.78,0.0,2020,2020-19
4505,46,02 Frutales,Melocotón,Melocotón Extratemprano,Valencia,5,19,0.53,0.55,2020,2020-19
4506,48,02 Frutales,Nectarina,Nectarina Amarilla,Valencia,5,19,0.42,0.7,2020,2020-19
4507,51,02 Frutales,Nectarina,Nectarina Blanca,Valencia,5,19,0.63,0.7,2020,2020-19
4508,53,02 Frutales,Níspero,Níspero Algar,Alicante,5,19,0.77,0.0,2020,2020-19
4627,41,02 Frutales,Melocotón,Melocotón Extratemprano,Valencia,4,18,0.53,0.0,2020,2020-18
4628,43,02 Frutales,Nectarina,Nectarina Amarilla,Valencia,4,18,0.6,0.62,2020,2020-18
4629,46,02 Frutales,Nectarina,Nectarina Blanca,Valencia,4,18,0.6,0.63,2020,2020-18
4630,48,02 Frutales,Níspero,Níspero Algar,Alicante,4,18,0.8,0.0,2020,2020-18
4752,42,02 Frutales,Níspero,Níspero Algar,Alicante,4,17,0.82,0.0,2020,2020-17
4873,45,02 Frutales,Níspero,Níspero Algar,Alicante,4,16,0.86,0.0,2020,2020-16
4994,48,02 Frutales,Níspero,Níspero Algar,Alicante,4,15,1.27,0.0,2020,2020-15
5117,55,02 Frutales,Níspero,Níspero Algar,Alicante,3,14,1.16,0.0,2020,2020-14
6646,99,02 Frutales,Granada,Granada Mollar,Alicante,1,3,0.47,0.0,2020,2020-3
6798,94,02 Frutales,Granada,Granada Mollar,Alicante,1,2,0.47,0.0,2020,2020-2
6938,99,02 Frutales,Granada,Granada Mollar,Alicante,1,1,0.44,0.48,2020,2020-1
6939,101,02 Frutales,Uva De Mesa,Uva De Mesa Aledo,Alicante,1,1,0.2,0.3,2020,2020-1
32,84,02 Frutales,Granada,Granada Mollar,Alicante,12,52,0.52,0.7,2021,2021-52
