,Unnamed: 0,producto,subtipo,tipo_comercial,mercado,month,semana,precio_max,precio_min,year,date_semana
4344,84,02 Frutales,Granada,Granada Mollar,Alicante,10,43,0.45,0.5,2018,2018-43
4345,87,02 Frutales,Granada,Granada Valenciana,Alicante,10,43,0.4,0.44,2018,2018-43
4485,82,02 Frutales,Granada,Granada Mollar,Alicante,10,42,0.45,0.5,2018,2018-42
4486,85,02 Frutales,Granada,Granada Valenciana,Alicante,10,42,0.4,0.44,2018,2018-42
4626,81,02 Frutales,Granada,Granada Mollar,Alicante,10,41,0.44,0.5,2018,2018-41
4627,84,02 Frutales,Granada,Granada Valenciana,Alicante,10,41,0.4,0.44,2018,2018-41
4767,80,02 Frutales,Granada,Granada Mollar,Alicante,10,40,0.49,0.58,2018,2018-40
4768,83,02 Frutales,Granada,Granada Valenciana,Alicante,10,40,0.4,0.44,2018,2018-40
4911,84,02 Frutales,Granada,Granada Valenciana,Alicante,9,39,0.4,0.53,2018,2018-39
5046,85,02 Frutales,Granada,Granada Valenciana,Alicante,9,38,0.44,0.53,2018,2018-38
5184,74,02 Frutales,Granada,Granada Valenciana,Alicante,9,37,0.54,0.65,2018,2018-37
39,94,02 Frutales,Granada,Granada Mollar,Alicante,12,52,0.44,0.48,2019,2019-52
195,96,02 Frutales,Granada,Granada Mollar,Alicante,12,51,0.44,0.48,2019,2019-51
356,103,02 Frutales,Granada,Granada Mollar,Alicante,12,50,0.44,0.48,2019,2019-50
518,99,02 Frutales,Granada,Granada Mollar,Alicante,12,49,0.4,0.51,2019,2019-49
672,97,02 Frutales,Granada,Granada Mollar,Alicante,11,48,0.4,0.51,2019,2019-48
833,100,02 Frutales,Granada,Granada Mollar,Alicante,11,47,0.4,0.51,2019,2019-47
984,93,02 Frutales,Granada,Granada Mollar,Alicante,11,45,0.45,0.56,2019,2019-45
1129,95,02 Frutales,Granada,Granada Mollar,Alicante,10,44,0.45,0.56,2019,2019-44
1270,95,02 Frutales,Granada,Granada Mollar,Alicante,10,43,0.45,0.56,2019,2019-43
1412,92,02 Frutales,Granada,Granada Mollar,Alicante,10,42,0.45,0.56,2019,2019-42
1552,88,02 Frutales,Granada,Granada Mollar,Alicante,10,41,0.45,0.56,2019,2019-41
1696,90,02 Frutales,Granada,Granada Valenciana,Alicante,10,40,0.43,0.55,2019,2019-40
1840,90,02 Frutales,Granada,Granada Valenciana,Alicante,10,40,0.43,0.55,2019,2019-40
1980,88,02 Frutales,Granada,Granada Valenciana,Alicante,9,39,0.43,0.55,2019,2019-39
6017,69,02 Frutales,Granada,Granada Mollar,Alicante,1,5,0.31,0.36,2019,2019-5
6157,72,02 Frutales,Granada,Granada Mollar,Alicante,1,4,0.31,0.36,2019,2019-4
6298,72,02 Frutales,Granada,Granada Mollar,Alicante,1,3,0.31,0.36,2019,2019-3
6435,63,02 Frutales,Granada,Granada Mollar,Alicante,1,1,0.31,0.36,2019,2019-1
29,79,02 Frutales,Granada,Granada Mollar,Alicante,12,52,0.56,0.59,2020,2020-52
170,77,02 Frutales,Granada,Granada Mollar,Alicante,12,51,0.56,0.59,2020,2020-51
306,83,02 Frutales,Granada,Granada Mollar,Alicante,12,50,0.56,0.62,2020,2020-50
452,72,02 Frutales,Granada,Granada Mollar,Alicante,12,49,0.56,0.62,2020,2020-49
599,72,02 Fruiters,Granada,Granada Mollar,Alacant,11,48,0.56,0.67,2020,2020-48
742,72,02 Frutales,Granada,Granada Mollar,Alicante,11,47,0.56,0.67,2020,2020-47
888,83,02 Frutales,Granada,Granada Mollar,Alicante,11,46,0.56,0.67,2020,2020-46
1027,79,02 Frutales,Granada,Granada Mollar,Alicante,11,45,0.56,0.67,2020,2020-45
1162,86,02 Frutales,Granada,Granada Mollar,Alicante,10,44,0.56,0.67,2020,2020-44
1297,88,02 Frutales,Granada,Granada Mollar,Alicante,10,43,0.62,0.67,2020,2020-43
1435,94,02 Frutales,Granada,Granada Mollar,Alicante,10,42,0.62,0.74,2020,2020-42
1436,97,02 Frutales,Granada,Granada Valenciana,Alicante,10,42,0.59,0.61,2020,2020-42
1575,96,02 Frutales,Granada,Granada Mollar,Alicante,10,41,0.62,0.67,2020,2020-41
1576,99,02 Frutales,Granada,Granada Valenciana,Alicante,10,41,0.59,0.61,2020,2020-41
1713,97,02 Frutales,Granada,Granada Valenciana,Alicante,9,40,0.59,0.61,2020,2020-40
1852,97,02 Frutales,Granada,Granada Valenciana,Alicante,9,39,0.57,0.79,2020,2020-39
1988,90,02 Frutales,Granada,Granada Valenciana,Alicante,9,38,0.57,0.79,2020,2020-38
2120,82,02 Frutales,Granada,Granada Valenciana,Alicante,9,37,0.57,0.9,2020,2020-37
6646,99,02 Frutales,Granada,Granada Mollar,Alicante,1,3,0.47,0.0,2020,2020-3
6798,94,02 Frutales,Granada,Granada Mollar,Alicante,1,2,0.47,0.0,2020,2020-2
6938,99,02 Frutales,Granada,Granada Mollar,Alicante,1,1,0.44,0.48,2020,2020-1
32,84,02 Frutales,Granada,Granada Mollar,Alicante,12,52,0.52,0.7,2021,2021-52
179,78,02 Frutales,Granada,Granada Mollar,Alicante,12,51,0.52,0.7,2021,2021-51
325,72,02 Frutales,Granada,Granada Mollar,Alicante,12,50,0.52,0.7,2021,2021-50
469,69,02 Frutales,Granada,Granada Mollar,Alicante,11,49,0.52,0.7,2021,2021-49
613,71,02 Frutales,Granada,Granada Mollar,Alicante,11,48,0.52,0.75,2021,2021-48
752,71,02 Frutales,Granada,Granada Mollar,Alicante,11,47,0.52,0.75,2021,2021-47
891,75,02 Frutales,Granada,Granada Mollar,Alicante,11,46,0.52,0.71,2021,2021-46
1026,74,02 Frutales,Granada,Granada Mollar,Alicante,11,45,0.52,0.75,2021,2021-45
1161,76,02 Frutales,Granada,Granada Mollar,Alicante,10,44,0.55,0.75,2021,2021-44
1306,90,02 Frutales,Granada,Granada Mollar,Alicante,10,43,0.55,0.71,2021,2021-43
1449,90,02 Frutales,Granada,Granada Mollar,Alicante,10,42,0.64,0.71,2021,2021-42
1450,93,02 Frutales,Granada,Granada Valenciana,Alicante,10,42,0.46,0.51,2021,2021-42
1591,87,02 Frutales,Granada,Granada Mollar,Alicante,10,41,0.72,0.0,2021,2021-41
1592,90,02 Frutales,Granada,Granada Valenciana,Alicante,10,41,0.46,0.51,2021,2021-41
1720,82,02 Frutales,Granada,Granada Valenciana,Alicante,9,40,0.46,0.51,2021,2021-40
1856,86,02 Frutales,Granada,Granada Valenciana,Alicante,9,39,0.46,0.51,2021,2021-39
1995,86,02 Frutales,Granada,Granada Valenciana,Alicante,9,38,0.66,0.72,2021,2021-38
1657,79,02 Fruiters,Granada,Granada Mollar,Alacant,2,5,0.47,0.52,2022,2022-5
1805,85,02 Frutales,Granada,Granada Mollar,Alicante,1,4,0.47,0.52,2022,2022-4
1958,89,02 Frutales,Granada,Granada Mollar,Alicante,1,3,0.47,0.52,2022,2022-3
2112,90,02 Frutales,Granada,Granada Mollar,Alicante,1,2,0.47,0.52,2022,2022-2
2266,90,02 Frutales,Granada,Granada Mollar,Alicante,1,1,0.47,0.65,2022,2022-1
2418,84,02 Frutales,Granada,Granada Mollar,Alicante,1,53,0.52,0.7,2022,2022-53
