,Unnamed: 0,producto,subtipo,tipo_comercial,mercado,month,semana,precio_max,precio_min,year,date_semana
3195,42,01 Cítricos,Naranjas,Naranja Navelina,Castellón,12,52,0.12,0.0,2018,2018-52
3196,43,01 Cítricos,Naranjas,Naranja Navelina,Valencia,12,52,0.1,0.15,2018,2018-52
3197,44,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,12,52,0.09,0.13,2018,2018-52
3198,47,01 Cítricos,Naranjas,Naranja  W. Navel ,Valencia,12,52,0.13,0.15,2018,2018-52
3199,48,01 Cítricos,Naranjas,Naranja  W. Navel ,Lonja de Valencia,12,52,0.13,0.19,2018,2018-52
3328,41,01 Cítricos,Naranjas,Naranja Navelina,Alicante,12,50,0.09,0.18,2018,2018-50
3329,42,01 Cítricos,Naranjas,Naranja Navelina,Castellón,12,50,0.18,0.0,2018,2018-50
3330,43,01 Cítricos,Naranjas,Naranja Navelina,Valencia,12,50,0.1,0.17,2018,2018-50
3331,44,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,12,50,0.11,0.13,2018,2018-50
3332,47,01 Cítricos,Naranjas,Naranja  Navel (*),Castellón,12,50,0.19,0.2,2018,2018-50
3333,48,01 Cítricos,Naranjas,Naranja  Navel (*),Valencia,12,50,0.13,0.15,2018,2018-50
3334,49,01 Cítricos,Naranjas,Naranja  Navel (*),Lonja de Valencia,12,50,0.17,0.21,2018,2018-50
3473,41,01 Cítricos,Naranjas,Naranja Navelina,Alicante,12,49,0.12,0.19,2018,2018-49
3474,42,01 Cítricos,Naranjas,Naranja Navelina,Castellón,12,49,0.18,0.0,2018,2018-49
3475,43,01 Cítricos,Naranjas,Naranja Navelina,Valencia,12,49,0.11,0.15,2018,2018-49
3476,44,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,12,49,0.11,0.15,2018,2018-49
3614,44,01 Cítricos,Naranjas,Naranja Navelina,Alicante,11,48,0.13,0.18,2018,2018-48
3615,45,01 Cítricos,Naranjas,Naranja Navelina,Castellón,11,48,0.18,0.0,2018,2018-48
3616,46,01 Cítricos,Naranjas,Naranja Navelina,Valencia,11,48,0.11,0.17,2018,2018-48
3617,47,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,11,48,0.11,0.17,2018,2018-48
3760,43,01 Cítricos,Naranjas,Naranja Navelina,Alicante,11,47,0.14,0.2,2018,2018-47
3761,44,01 Cítricos,Naranjas,Naranja Navelina,Castellón,11,47,0.18,0.0,2018,2018-47
3762,45,01 Cítricos,Naranjas,Naranja Navelina,Valencia,11,47,0.11,0.19,2018,2018-47
3763,46,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,11,47,0.13,0.17,2018,2018-47
3897,43,01 Cítricos,Naranjas,Naranja Navelina,Alicante,11,46,0.14,0.2,2018,2018-46
3898,44,01 Cítricos,Naranjas,Naranja Navelina,Castellón,11,46,0.17,0.19,2018,2018-46
3899,45,01 Cítricos,Naranjas,Naranja Navelina,Valencia,11,46,0.11,0.18,2018,2018-46
3900,46,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,11,46,0.13,0.19,2018,2018-46
4039,51,01 Cítricos,Naranjas,Naranja Navelina,Alicante,11,45,0.15,0.22,2018,2018-45
4040,52,01 Cítricos,Naranjas,Naranja Navelina,Castellón,11,45,0.18,0.21,2018,2018-45
4041,53,01 Cítricos,Naranjas,Naranja Navelina,Valencia,11,45,0.11,0.18,2018,2018-45
4042,54,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,11,45,0.14,0.19,2018,2018-45
4188,68,01 Cítricos,Naranjas,Naranja Navelina,Alicante,10,44,0.16,0.23,2018,2018-44
4189,69,01 Cítricos,Naranjas,Naranja Navelina,Castellón,10,44,0.19,0.23,2018,2018-44
4190,70,01 Cítricos,Naranjas,Naranja Navelina,Valencia,10,44,0.13,0.2,2018,2018-44
4191,71,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,10,44,0.14,0.18,2018,2018-44
4337,71,01 Cítricos,Naranjas,Naranja Navelina,Alicante,10,43,0.18,0.23,2018,2018-43
4338,72,01 Cítricos,Naranjas,Naranja Navelina,Castellón,10,43,0.21,0.24,2018,2018-43
4339,73,01 Cítricos,Naranjas,Naranja Navelina,Valencia,10,43,0.13,0.2,2018,2018-43
4340,74,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,10,43,0.15,0.22,2018,2018-43
4478,69,01 Cítricos,Naranjas,Naranja Navelina,Alicante,10,42,0.18,0.19,2018,2018-42
4479,70,01 Cítricos,Naranjas,Naranja Navelina,Castellón,10,42,0.21,0.24,2018,2018-42
4480,71,01 Cítricos,Naranjas,Naranja Navelina,Valencia,10,42,0.13,0.2,2018,2018-42
4481,72,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,10,42,0.15,0.22,2018,2018-42
4619,68,01 Cítricos,Naranjas,Naranja Navelina,Alicante,10,41,0.19,0.21,2018,2018-41
4620,69,01 Cítricos,Naranjas,Naranja Navelina,Castellón,10,41,0.21,0.24,2018,2018-41
4621,70,01 Cítricos,Naranjas,Naranja Navelina,Valencia,10,41,0.13,0.21,2018,2018-41
4622,71,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,10,41,0.16,0.21,2018,2018-41
4759,65,01 Cítricos,Naranjas,Naranja Navelina,Alicante,10,40,0.19,0.0,2018,2018-40
4760,66,01 Cítricos,Naranjas,Naranja Navelina,Castellón,10,40,0.19,0.24,2018,2018-40
4761,67,01 Cítricos,Naranjas,Naranja Navelina,Valencia,10,40,0.13,0.23,2018,2018-40
4762,68,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,10,40,0.17,0.21,2018,2018-40
4903,69,01 Cítricos,Naranjas,Naranja Navelina,Alicante,9,39,0.19,0.21,2018,2018-39
4904,70,01 Cítricos,Naranjas,Naranja Navelina,Castellón,9,39,0.19,0.21,2018,2018-39
4905,71,01 Cítricos,Naranjas,Naranja Navelina,Valencia,9,39,0.15,0.21,2018,2018-39
4906,72,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,9,39,0.17,0.21,2018,2018-39
5037,68,01 Cítricos,Naranjas,Naranja Navelina,Alicante,9,38,0.19,0.21,2018,2018-38
5038,69,01 Cítricos,Naranjas,Naranja Navelina,Castellón,9,38,0.24,0.0,2018,2018-38
5039,70,01 Cítricos,Naranjas,Naranja Navelina,Valencia,9,38,0.15,0.23,2018,2018-38
5040,71,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,9,38,0.17,0.23,2018,2018-38
5177,62,01 Cítricos,Naranjas,Naranja Navelina,Alicante,9,37,0.19,0.22,2018,2018-37
5178,63,01 Cítricos,Naranjas,Naranja Navelina,Castellón,9,37,0.21,0.24,2018,2018-37
5179,64,01 Cítricos,Naranjas,Naranja Navelina,Valencia,9,37,0.15,0.23,2018,2018-37
5180,65,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,9,37,0.17,0.23,2018,2018-37
5320,60,01 Cítricos,Naranjas,Naranja Navelina,Alicante,9,36,0.19,0.22,2018,2018-36
5321,61,01 Cítricos,Naranjas,Naranja Navelina,Castellón,9,36,0.21,0.24,2018,2018-36
5322,62,01 Cítricos,Naranjas,Naranja Navelina,Valencia,9,36,0.15,0.23,2018,2018-36
5323,63,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,9,36,0.17,0.23,2018,2018-36
5463,59,01 Cítricos,Naranjas,Naranja Navelina,Alicante,8,35,0.21,0.22,2018,2018-35
5464,60,01 Cítricos,Naranjas,Naranja Navelina,Valencia,8,35,0.15,0.21,2018,2018-35
5465,61,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,8,35,0.17,0.24,2018,2018-35
5599,56,01 Cítricos,Naranjas,Naranja Navelina,Valencia,8,34,0.15,0.21,2018,2018-34
5600,57,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,8,34,0.17,0.24,2018,2018-34
20,62,01 Cítricos,Naranjas,Naranja Navel Lane Late,Alicante,12,52,0.26,0.35,2019,2019-52
21,63,01 Cítricos,Naranjas,Naranja Navel Lane Late,Castellón,12,52,0.28,0.0,2019,2019-52
22,64,01 Cítricos,Naranjas,Naranja Navel Lane Late,Valencia,12,52,0.21,0.3,2019,2019-52
23,65,01 Cítricos,Naranjas,Naranja Navel Lane Late,Lonja de Valencia,12,52,0.23,0.32,2019,2019-52
24,68,01 Cítricos,Naranjas,Naranja Navel Powel,Valencia,12,52,0.23,0.34,2019,2019-52
25,69,01 Cítricos,Naranjas,Naranja Navel Powel,Lonja de Valencia,12,52,0.3,0.36,2019,2019-52
26,72,01 Cítricos,Naranjas,Naranja Navelina,Alicante,12,52,0.18,0.22,2019,2019-52
27,73,01 Cítricos,Naranjas,Naranja Navelina,Castellón,12,52,0.23,0.0,2019,2019-52
28,74,01 Cítricos,Naranjas,Naranja Navelina,Valencia,12,52,0.16,0.21,2019,2019-52
29,75,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,12,52,0.15,0.19,2019,2019-52
30,79,01 Cítricos,Naranjas,Naranja Washington Navel,Castellón,12,52,0.24,0.26,2019,2019-52
31,80,01 Cítricos,Naranjas,Naranja Washington Navel,Valencia,12,52,0.17,0.26,2019,2019-52
32,81,01 Cítricos,Naranjas,Naranja Washington Navel,Lonja de Valencia,12,52,0.19,0.25,2019,2019-52
174,61,01 Cítricos,Naranjas,Naranja Navel Lane Late,Alicante,12,51,0.26,0.35,2019,2019-51
175,62,01 Cítricos,Naranjas,Naranja Navel Lane Late,Castellón,12,51,0.28,0.29,2019,2019-51
176,63,01 Cítricos,Naranjas,Naranja Navel Lane Late,Valencia,12,51,0.21,0.3,2019,2019-51
177,64,01 Cítricos,Naranjas,Naranja Navel Lane Late,Lonja de Valencia,12,51,0.21,0.32,2019,2019-51
178,67,01 Cítricos,Naranjas,Naranja Navel Powel,Valencia,12,51,0.23,0.34,2019,2019-51
179,68,01 Cítricos,Naranjas,Naranja Navel Powel,Lonja de Valencia,12,51,0.3,0.36,2019,2019-51
180,71,01 Cítricos,Naranjas,Naranja Navelina,Alicante,12,51,0.2,0.22,2019,2019-51
181,72,01 Cítricos,Naranjas,Naranja Navelina,Castellón,12,51,0.25,0.0,2019,2019-51
182,73,01 Cítricos,Naranjas,Naranja Navelina,Valencia,12,51,0.16,0.21,2019,2019-51
183,74,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,12,51,0.15,0.19,2019,2019-51
184,77,01 Cítricos,Naranjas,Naranja Sanguinelli,Castellón,12,51,0.47,0.0,2019,2019-51
185,78,01 Cítricos,Naranjas,Naranja Sanguinelli,Lonja de Valencia,12,51,0.3,0.36,2019,2019-51
186,81,01 Cítricos,Naranjas,Naranja Washington Navel,Castellón,12,51,0.24,0.26,2019,2019-51
187,82,01 Cítricos,Naranjas,Naranja Washington Navel,Valencia,12,51,0.17,0.29,2019,2019-51
188,83,01 Cítricos,Naranjas,Naranja Washington Navel,Lonja de Valencia,12,51,0.19,0.25,2019,2019-51
334,66,01 Cítricos,Naranjas,Naranja Navel Lane Late,Alicante,12,50,0.28,0.35,2019,2019-50
335,67,01 Cítricos,Naranjas,Naranja Navel Lane Late,Castellón,12,50,0.28,0.31,2019,2019-50
336,68,01 Cítricos,Naranjas,Naranja Navel Lane Late,Valencia,12,50,0.21,0.3,2019,2019-50
337,69,01 Cítricos,Naranjas,Naranja Navel Lane Late,Lonja de Valencia,12,50,0.21,0.32,2019,2019-50
338,72,01 Cítricos,Naranjas,Naranja Navel Powel,Valencia,12,50,0.23,0.34,2019,2019-50
339,73,01 Cítricos,Naranjas,Naranja Navel Powel,Lonja de Valencia,12,50,0.3,0.35,2019,2019-50
340,76,01 Cítricos,Naranjas,Naranja Navelina,Alicante,12,50,0.2,0.22,2019,2019-50
341,77,01 Cítricos,Naranjas,Naranja Navelina,Castellón,12,50,0.25,0.0,2019,2019-50
342,78,01 Cítricos,Naranjas,Naranja Navelina,Valencia,12,50,0.16,0.22,2019,2019-50
343,79,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,12,50,0.15,0.19,2019,2019-50
344,82,01 Cítricos,Naranjas,Naranja Sanguinelli,Castellón,12,50,0.47,0.0,2019,2019-50
345,83,01 Cítricos,Naranjas,Naranja Sanguinelli,Lonja de Valencia,12,50,0.3,0.36,2019,2019-50
346,86,01 Cítricos,Naranjas,Naranja Washington Navel,Castellón,12,50,0.24,0.26,2019,2019-50
347,87,01 Cítricos,Naranjas,Naranja Washington Navel,Valencia,12,50,0.17,0.29,2019,2019-50
348,88,01 Cítricos,Naranjas,Naranja Washington Navel,Lonja de Valencia,12,50,0.19,0.25,2019,2019-50
498,68,01 Cítricos,Naranjas,Naranja Navel Lane Late,Alicante,12,49,0.28,0.35,2019,2019-49
499,69,01 Cítricos,Naranjas,Naranja Navel Lane Late,Castellón,12,49,0.26,0.33,2019,2019-49
500,70,01 Cítricos,Naranjas,Naranja Navel Lane Late,Valencia,12,49,0.21,0.3,2019,2019-49
501,71,01 Cítricos,Naranjas,Naranja Navel Lane Late,Lonja de Valencia,12,49,0.21,0.32,2019,2019-49
502,74,01 Cítricos,Naranjas,Naranja Navel Powel,Valencia,12,49,0.23,0.34,2019,2019-49
503,75,01 Cítricos,Naranjas,Naranja Navel Powel,Lonja de Valencia,12,49,0.3,0.35,2019,2019-49
504,77,01 Cítricos,Naranjas,Naranja Navelina,Alicante,12,49,0.18,0.22,2019,2019-49
505,78,01 Cítricos,Naranjas,Naranja Navelina,Castellón,12,49,0.25,0.0,2019,2019-49
506,79,01 Cítricos,Naranjas,Naranja Navelina,Valencia,12,49,0.16,0.21,2019,2019-49
507,80,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,12,49,0.16,0.21,2019,2019-49
508,83,01 Cítricos,Naranjas,Naranja Washington Navel,Castellón,12,49,0.21,0.24,2019,2019-49
509,84,01 Cítricos,Naranjas,Naranja Washington Navel,Valencia,12,49,0.17,0.25,2019,2019-49
510,85,01 Cítricos,Naranjas,Naranja Washington Navel,Lonja de Valencia,12,49,0.19,0.25,2019,2019-49
652,62,01 Cítricos,Naranjas,Naranja Navel Lane Late,Alicante,11,48,0.28,0.35,2019,2019-48
653,63,01 Cítricos,Naranjas,Naranja Navel Lane Late,Castellón,11,48,0.26,0.28,2019,2019-48
654,64,01 Cítricos,Naranjas,Naranja Navel Lane Late,Valencia,11,48,0.21,0.3,2019,2019-48
655,65,01 Cítricos,Naranjas,Naranja Navel Lane Late,Lonja de Valencia,11,48,0.21,0.34,2019,2019-48
656,68,01 Cítricos,Naranjas,Naranja Navel Powel,Valencia,11,48,0.23,0.34,2019,2019-48
657,69,01 Cítricos,Naranjas,Naranja Navel Powel,Lonja de Valencia,11,48,0.3,0.35,2019,2019-48
658,72,01 Cítricos,Naranjas,Naranja Navelina,Alicante,11,48,0.18,0.24,2019,2019-48
659,73,01 Cítricos,Naranjas,Naranja Navelina,Castellón,11,48,0.25,0.0,2019,2019-48
660,74,01 Cítricos,Naranjas,Naranja Navelina,Valencia,11,48,0.16,0.21,2019,2019-48
661,75,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,11,48,0.16,0.21,2019,2019-48
662,80,01 Cítricos,Naranjas,Naranja Washington Navel,Castellón,11,48,0.21,0.24,2019,2019-48
663,81,01 Cítricos,Naranjas,Naranja Washington Navel,Valencia,11,48,0.17,0.25,2019,2019-48
664,82,01 Cítricos,Naranjas,Naranja Washington Navel,Lonja de Valencia,11,48,0.19,0.25,2019,2019-48
813,67,01 Cítricos,Naranjas,Naranja Navel Lane Late,Alicante,11,47,0.31,0.33,2019,2019-47
814,68,01 Cítricos,Naranjas,Naranja Navel Lane Late,Castellón,11,47,0.26,0.3,2019,2019-47
815,69,01 Cítricos,Naranjas,Naranja Navel Lane Late,Valencia,11,47,0.21,0.28,2019,2019-47
816,70,01 Cítricos,Naranjas,Naranja Navel Lane Late,Lonja de Valencia,11,47,0.21,0.31,2019,2019-47
817,73,01 Cítricos,Naranjas,Naranja Navel Powel,Valencia,11,47,0.23,0.34,2019,2019-47
818,74,01 Cítricos,Naranjas,Naranja Navel Powel,Lonja de Valencia,11,47,0.3,0.35,2019,2019-47
819,77,01 Cítricos,Naranjas,Naranja Navelina,Alicante,11,47,0.21,0.25,2019,2019-47
820,78,01 Cítricos,Naranjas,Naranja Navelina,Castellón,11,47,0.25,0.0,2019,2019-47
821,79,01 Cítricos,Naranjas,Naranja Navelina,Valencia,11,47,0.16,0.23,2019,2019-47
822,80,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,11,47,0.16,0.21,2019,2019-47
823,83,01 Cítricos,Naranjas,Naranja Washington Navel,Castellón,11,47,0.24,0.26,2019,2019-47
824,84,01 Cítricos,Naranjas,Naranja Washington Navel,Valencia,11,47,0.17,0.25,2019,2019-47
825,85,01 Cítricos,Naranjas,Naranja Washington Navel,Lonja de Valencia,11,47,0.19,0.25,2019,2019-47
967,64,01 Cítricos,Naranjas,Naranja Navel Lane Late,Alicante,11,45,0.24,0.31,2019,2019-45
968,65,01 Cítricos,Naranjas,Naranja Navel Lane Late,Castellón,11,45,0.24,0.26,2019,2019-45
969,66,01 Cítricos,Naranjas,Naranja Navel Lane Late,Valencia,11,45,0.21,0.25,2019,2019-45
970,67,01 Cítricos,Naranjas,Naranja Navel Lane Late,Lonja de Valencia,11,45,0.21,0.3,2019,2019-45
971,70,01 Cítricos,Naranjas,Naranja Navelina,Alicante,11,45,0.18,0.24,2019,2019-45
972,71,01 Cítricos,Naranjas,Naranja Navelina,Castellón,11,45,0.2,0.0,2019,2019-45
973,72,01 Cítricos,Naranjas,Naranja Navelina,Valencia,11,45,0.16,0.21,2019,2019-45
974,73,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,11,45,0.16,0.23,2019,2019-45
975,76,01 Cítricos,Naranjas,Naranja Washington Navel,Castellón,11,45,0.19,0.21,2019,2019-45
976,77,01 Cítricos,Naranjas,Naranja Washington Navel,Valencia,11,45,0.17,0.23,2019,2019-45
1114,69,01 Cítricos,Naranjas,Naranja Navel Lane Late,Alicante,10,44,0.24,0.28,2019,2019-44
1115,70,01 Cítricos,Naranjas,Naranja Navel Lane Late,Castellón,10,44,0.24,0.0,2019,2019-44
1116,71,01 Cítricos,Naranjas,Naranja Navel Lane Late,Lonja de Valencia,10,44,0.21,0.25,2019,2019-44
1117,74,01 Cítricos,Naranjas,Naranja Navelina,Alicante,10,44,0.2,0.23,2019,2019-44
1118,75,01 Cítricos,Naranjas,Naranja Navelina,Castellón,10,44,0.21,0.26,2019,2019-44
1119,76,01 Cítricos,Naranjas,Naranja Navelina,Valencia,10,44,0.16,0.21,2019,2019-44
1120,77,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,10,44,0.16,0.21,2019,2019-44
1121,80,01 Cítricos,Naranjas,Naranja Washington Navel,Castellón,10,44,0.21,0.24,2019,2019-44
1122,81,01 Cítricos,Naranjas,Naranja Washington Navel,Valencia,10,44,0.14,0.25,2019,2019-44
1257,71,01 Cítricos,Naranjas,Naranja Navel Lane Late,Alicante,10,43,0.24,0.26,2019,2019-43
1258,72,01 Cítricos,Naranjas,Naranja Navel Lane Late,Lonja de Valencia,10,43,0.21,0.23,2019,2019-43
1259,75,01 Cítricos,Naranjas,Naranja Navelina,Alicante,10,43,0.19,0.23,2019,2019-43
1260,76,01 Cítricos,Naranjas,Naranja Navelina,Castellón,10,43,0.2,0.24,2019,2019-43
1261,77,01 Cítricos,Naranjas,Naranja Navelina,Valencia,10,43,0.15,0.22,2019,2019-43
1262,78,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,10,43,0.16,0.21,2019,2019-43
1263,81,01 Cítricos,Naranjas,Naranja Washington Navel,Valencia,10,43,0.15,0.25,2019,2019-43
1403,76,01 Cítricos,Naranjas,Naranja Navelina,Alicante,10,42,0.19,0.21,2019,2019-42
1404,77,01 Cítricos,Naranjas,Naranja Navelina,Castellón,10,42,0.2,0.24,2019,2019-42
1405,78,01 Cítricos,Naranjas,Naranja Navelina,Valencia,10,42,0.15,0.21,2019,2019-42
1406,79,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,10,42,0.16,0.21,2019,2019-42
1542,68,01 Cítricos,Naranjas,Naranja Navelina,Alicante,10,41,0.19,0.22,2019,2019-41
1543,69,01 Cítricos,Naranjas,Naranja Navelina,Castellón,10,41,0.19,0.24,2019,2019-41
1544,70,01 Cítricos,Naranjas,Naranja Navelina,Valencia,10,41,0.16,0.21,2019,2019-41
1545,71,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,10,41,0.16,0.23,2019,2019-41
1688,75,01 Cítricos,Naranjas,Naranja Navelina,Alicante,10,40,0.19,0.23,2019,2019-40
1689,76,01 Cítricos,Naranjas,Naranja Navelina,Castellón,10,40,0.19,0.24,2019,2019-40
1690,77,01 Cítricos,Naranjas,Naranja Navelina,Valencia,10,40,0.15,0.22,2019,2019-40
1691,78,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,10,40,0.16,0.23,2019,2019-40
1832,75,01 Cítricos,Naranjas,Naranja Navelina,Alicante,10,40,0.19,0.23,2019,2019-40
1833,76,01 Cítricos,Naranjas,Naranja Navelina,Castellón,10,40,0.19,0.24,2019,2019-40
1834,77,01 Cítricos,Naranjas,Naranja Navelina,Valencia,10,40,0.15,0.22,2019,2019-40
1835,78,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,10,40,0.16,0.23,2019,2019-40
1972,73,01 Cítricos,Naranjas,Naranja Navelina,Alicante,9,39,0.19,0.24,2019,2019-39
1973,74,01 Cítricos,Naranjas,Naranja Navelina,Castellón,9,39,0.21,0.24,2019,2019-39
1974,75,01 Cítricos,Naranjas,Naranja Navelina,Valencia,9,39,0.16,0.23,2019,2019-39
1975,76,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,9,39,0.16,0.23,2019,2019-39
2107,75,01 Cítricos,Naranjas,Naranja Navelina,Alicante,9,37,0.19,0.24,2019,2019-37
2108,76,01 Cítricos,Naranjas,Naranja Navelina,Valencia,9,37,0.17,0.22,2019,2019-37
2109,77,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,9,37,0.16,0.23,2019,2019-37
2248,78,01 Cítricos,Naranjas,Naranja Navelina,Alicante,9,36,0.2,0.24,2019,2019-36
2249,79,01 Cítricos,Naranjas,Naranja Navelina,Valencia,9,36,0.16,0.23,2019,2019-36
2250,80,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,9,36,0.16,0.23,2019,2019-36
2385,73,01 Cítricos,Naranjas,Naranja Navelina,Alicante,8,35,0.19,0.24,2019,2019-35
2386,74,01 Cítricos,Naranjas,Naranja Navelina,Valencia,8,35,0.17,0.21,2019,2019-35
2387,75,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,8,35,0.16,0.23,2019,2019-35
2520,67,01 Cítricos,Naranjas,Naranja Navelina,Alicante,8,34,0.19,0.24,2019,2019-34
2521,68,01 Cítricos,Naranjas,Naranja Navelina,Valencia,8,34,0.16,0.22,2019,2019-34
2522,69,01 Cítricos,Naranjas,Naranja Navelina,Lonja de Valencia,8,34,0.16,0.23,2019,2019-34
2645,49,01 Cítricos,Naranjas,Naranja Navelina,Valencia,8,33,0.17,0.21,2019,2019-33
3534,31,01 Cítricos,Naranjas,Naranja Navel Powel,Alicante,6,24,0.07,0.1,2019,2019-24
3653,31,01 Cítricos,Naranjas,Naranja Navel Powel,Alicante,6,23,0.08,0.13,2019,2019-23
3654,32,01 Cítricos,Naranjas,Naranja Navel Powel,Lonja de Valencia,6,23,0.11,0.19,2019,2019-23
3779,31,01 Cítricos,Naranjas,Naranja Navel Powel,Alicante,5,22,0.08,0.18,2019,2019-22
3780,32,01 Cítricos,Naranjas,Naranja Navel Powel,Lonja de Valencia,5,22,0.11,0.19,2019,2019-22
3908,31,01 Cítricos,Naranjas,Naranja Navel Powel,Alicante,5,21,0.1,0.18,2019,2019-21
3909,32,01 Cítricos,Naranjas,Naranja Navel Powel,Valencia,5,21,0.15,0.17,2019,2019-21
3910,33,01 Cítricos,Naranjas,Naranja Navel Powel,Lonja de Valencia,5,21,0.11,0.19,2019,2019-21
4038,31,01 Cítricos,Naranjas,Naranja Navel Powel,Alicante,5,20,0.1,0.18,2019,2019-20
4039,32,01 Cítricos,Naranjas,Naranja Navel Powel,Castellón,5,20,0.13,0.14,2019,2019-20
4040,33,01 Cítricos,Naranjas,Naranja Navel Powel,Valencia,5,20,0.15,0.17,2019,2019-20
4041,34,01 Cítricos,Naranjas,Naranja Navel Powel,Lonja de Valencia,5,20,0.13,0.19,2019,2019-20
4170,31,01 Cítricos,Naranjas,Naranja Navel Powel,Alicante,5,19,0.1,0.18,2019,2019-19
4171,32,01 Cítricos,Naranjas,Naranja Navel Powel,Castellón,5,19,0.14,0.0,2019,2019-19
4172,33,01 Cítricos,Naranjas,Naranja Navel Powel,Valencia,5,19,0.15,0.19,2019,2019-19
4173,34,01 Cítricos,Naranjas,Naranja Navel Powel,Lonja de Valencia,5,19,0.08,0.19,2019,2019-19
4306,34,01 Cítricos,Naranjas,Naranja Navel Lane Late,Valencia,4,18,0.11,0.17,2019,2019-18
4307,35,01 Cítricos,Naranjas,Naranja Navel Lane Late,Lonja de Valencia,4,18,0.09,0.11,2019,2019-18
4308,38,01 Cítricos,Naranjas,Naranja Navel Powel,Alicante,4,18,0.1,0.18,2019,2019-18
4309,39,01 Cítricos,Naranjas,Naranja Navel Powel,Castellón,4,18,0.14,0.0,2019,2019-18
4310,40,01 Cítricos,Naranjas,Naranja Navel Powel,Valencia,4,18,0.15,0.21,2019,2019-18
4311,41,01 Cítricos,Naranjas,Naranja Navel Powel,Lonja de Valencia,4,18,0.13,0.19,2019,2019-18
4442,34,01 Cítricos,Naranjas,Naranja Navel Lane Late,Valencia,4,17,0.1,0.15,2019,2019-17
4443,35,01 Cítricos,Naranjas,Naranja Navel Lane Late,Lonja de Valencia,4,17,0.08,0.13,2019,2019-17
4444,38,01 Cítricos,Naranjas,Naranja Navel Powel,Alicante,4,17,0.1,0.18,2019,2019-17
4445,39,01 Cítricos,Naranjas,Naranja Navel Powel,Castellón,4,17,0.14,0.17,2019,2019-17
4446,40,01 Cítricos,Naranjas,Naranja Navel Powel,Valencia,4,17,0.13,0.21,2019,2019-17
4447,41,01 Cítricos,Naranjas,Naranja Navel Powel,Lonja de Valencia,4,17,0.17,0.21,2019,2019-17
4581,38,01 Cítricos,Naranjas,Naranja Navel Lane Late,Valencia,4,16,0.1,0.17,2019,2019-16
4582,39,01 Cítricos,Naranjas,Naranja Navel Lane Late,Lonja de Valencia,4,16,0.09,0.13,2019,2019-16
4583,42,01 Cítricos,Naranjas,Naranja Navel Powel,Alicante,4,16,0.1,0.19,2019,2019-16
4584,43,01 Cítricos,Naranjas,Naranja Navel Powel,Castellón,4,16,0.14,0.24,2019,2019-16
4585,44,01 Cítricos,Naranjas,Naranja Navel Powel,Valencia,4,16,0.17,0.23,2019,2019-16
4586,45,01 Cítricos,Naranjas,Naranja Navel Powel,Lonja de Valencia,4,16,0.17,0.21,2019,2019-16
4711,39,01 Cítricos,Naranjas,Naranja Navel Lane Late,Alicante,4,15,0.1,0.12,2019,2019-15
4712,40,01 Cítricos,Naranjas,Naranja Navel Lane Late,Castellón,4,15,0.09,0.13,2019,2019-15
4713,41,01 Cítricos,Naranjas,Naranja Navel Lane Late,Valencia,4,15,0.1,0.17,2019,2019-15
